timing_plan_name,node_id,QEM_reference_node_id,CycleLength,Offset,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,protected_flag,permitted_flag,sim_turn_volume,sim_turn_hourly_volume,sim_turn_percentage,sim_turn_delay_in_second,obs_turn_volume,obs_turn_hourly_volume,obs_turn_percentage,obs_turn_delay_in_second,QEM_TurnVolume,LinkVolume,Lanes,Shared,Width,Storage,StLanes,Grade,Speed,IdealFlow,LostTime,Phase1,PermPhase1,DetectPhase1,EffectiveGreen,Capacity,VOC,Delay,LOS,SatFlowRatePerLaneGroup,GreenStartTime,GreenEndTime,geometry,
ALLDAY,5232, ,60,0,11182,5219, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,60,0,11182,6256, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,60,0,11182,11183, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,60,0,11183,5219, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,60,0,11183,6256, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,60,0,11183,11182, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,1296,5009, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,1296,5010, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5009,1296, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5009,5010, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5010,1296, ,Through,SWT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5010,5009, ,Through,SWT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5018,5577, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5018,5578, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5018,11125, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,43.5165,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5577,5018, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5577,5578, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5577,11125, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5578,5018, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,39.5604,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5578,5577, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39.5604,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,5578,11125, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,39.5604,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,11125,5018, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,11125,5577, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,60,0,11125,5578, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,4952,11125, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,4952,11127, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32.2555,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,4952,11827, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11125,4952, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11125,11127, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11125,11827, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11127,4952, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11127,11125, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11127,11827, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11827,4952, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11827,11125, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32.2555,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,60,0,11827,11127, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5441, ,0,0,5861,11126, ,Through,NWT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5441, ,0,0,11126,5861, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5524, ,0,0,5022,5863, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5524, ,0,0,5863,5022, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,5174,10857, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,5174,11259, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,10857,5174, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,10857,11259, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26.3232,1900,4,0,8,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,11259,5174, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,60,0,11259,10857, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,1357,5215, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,1357,11184, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,5215,1357, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,5215,11184, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,11184,1357, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,11184,5215, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,1353, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,5112, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,5114, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,1322, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,5112, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,5114, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,1322, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,39.5604,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,1353, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39.5604,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,5114, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,39.5604,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,1322, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39.5604,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,1353, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,39.5604,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,5112, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,39.5604,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1323,1354, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1323,5114, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1354,1323, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1354,5114, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,5114,1323, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,32.757,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,5114,1354, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32.757,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5727, ,0,0,5118,5119, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,32.757,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5727, ,0,0,5119,5118, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,32.757,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,1361,5729, ,Through,SET,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,1361,7984, ,Left,SEL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,5729,1361, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,5729,7984, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,7984,1361, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,7984,5729, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5175,5728, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5175,5929, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5728,5175, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5728,5929, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5929,5175, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,25.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5929,5728, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,25.6781,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5730, ,0,0,8172,11763, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5730, ,0,0,11763,8172, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,8116,11146, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,8116,11148, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26.3232,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,11146,8116, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,43.5165,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,11146,11148, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,11148,8116, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,11148,11146, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,1320,5103, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,1320,11147, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,5103,1320, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,5103,11147, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,11147,1320, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,32.2555,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5820, ,0,0,11147,5103, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,32.2555,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5861, ,0,0,5441,10872, ,Through,SET,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5861, ,0,0,10872,5441, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5863, ,0,0,5009,5524, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5863, ,0,0,5524,5009, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,5174,5216, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,5174,6253, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,4,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,5216,5174, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,27.9405,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,5216,6253, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,27.9405,1900,4,0,6,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,6253,5174, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5868, ,60,0,6253,5216, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26.3232,1900,4,0,2,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6185, ,0,0,1359,8172, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,4,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6185, ,0,0,8172,1359, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,6,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
