link_key,start_time_in_min,end_time_in_min,link_hourly_volume,density,speed_per_hour,queue_length_percentage,inflow_count,out_flow_count
11257->1404,957,958,8.57,1.03,16,0,,
11257->5175,935,936,120,4.72,24,0,,
11257->5175,936,937,60,4.72,24,0,,
11257->5175,937,938,60,4.72,24,0,,
11257->5175,938,939,60,4.72,24,0,,
11257->5175,939,940,180,4.72,20.91,0,,
11257->5175,940,941,360,23.62,24,0,,
11257->5175,941,942,60,4.72,24,0,,
11257->5175,942,943,240,14.17,24,0,,
11257->5175,943,944,240,4.72,24,0,,
11257->5175,944,945,240,14.17,24,0,,
11257->5175,945,946,180,9.45,24,0,,
11257->5175,946,947,300,14.17,22.55,0,,
11257->5175,947,948,180,4.72,24,0,,
11257->5175,948,949,120,9.45,24,0,,
11257->5175,949,950,120,4.72,24,0,,
11257->5175,950,951,360,14.17,24,0,,
11257->5175,951,952,240,14.17,24,0,,
11257->5175,952,953,420,14.17,21.1,0,,
11257->5175,953,954,600,28.34,19.84,0.01,,
11257->5175,954,955,240,9.45,24,0.01,,
11257->5175,955,956,420,18.89,24,0,,
11257->5175,956,957,300,9.45,23.23,0,,
11257->5175,957,958,300,9.45,24,0,,
11257->5175,958,959,540,23.62,22.25,0,,
11257->5175,959,960,480,28.34,22.71,0,,
11257->11184,934,935,60,2.99,24,0,,
11257->11184,937,938,60,2.99,24,0,,
11257->11184,939,940,60,2.99,24,0,,
11257->11184,940,941,60,2.99,24,0,,
11257->11184,943,944,60,2.99,24,0,,
11257->11184,946,947,60,2.99,24,0,,
11257->11184,952,953,60,2.99,24,0,,
11257->11184,957,958,120,5.97,24,0,,
11257->11184,958,959,60,2.99,24,0,,
11259->1356,942,943,8.57,0.37,21,0,,
11259->1356,952,953,8.57,0.37,21,0,,
11259->1356,956,957,8.57,0.37,21,0,,
11259->1356,957,958,8.57,0.37,21,0,,
11259->5214,933,934,60,3.83,36,0.01,,
11259->5214,941,942,90,7.66,36,0.01,,
11259->5214,949,950,30,3.83,36,0,,
11259->5214,953,954,30,3.83,36,0.01,,
11259->5587,934,935,120,1.22,24.66,0,,
11259->5587,935,936,120,2.44,24.96,0,,
11259->5587,936,937,180,6.09,21.37,0,,
11259->5587,937,938,240,6.09,26.31,0,,
11259->5587,938,939,120,3.65,20.3,0.01,,
11259->5587,939,940,210,8.53,26.09,0,,
11259->5587,940,941,270,7.31,21.06,0.04,,
11259->5587,941,942,180,7.31,23.79,0,,
11259->5587,942,943,270,6.09,22.49,0.03,,
11259->5587,943,944,270,12.18,22.39,0.01,,
11259->5587,944,945,240,6.09,26.72,0.02,,
11259->5587,945,946,180,2.44,21.32,0,,
11259->5587,946,947,210,12.18,20.35,0,,
11259->5587,947,948,330,10.96,23.78,0.08,,
11259->5587,948,949,150,4.87,27.82,0,,
11259->5587,949,950,180,4.87,21.84,0,,
11259->5587,950,951,210,9.74,21.54,0,,
11259->5587,951,952,360,14.62,25.85,0.04,,
11259->5587,952,953,150,4.87,20.46,0.02,,
11259->5587,953,954,210,10.96,19.88,0,,
11259->5587,954,955,390,14.62,24.14,0.06,,
11259->5587,955,956,210,4.87,24.18,0.01,,
11259->5587,956,957,240,7.31,22.78,0,,
11259->5587,957,958,270,8.53,22.59,0.01,,
11259->5587,958,959,240,6.09,22.12,0,,
11259->5587,959,960,240,6.09,20.86,0.01,,
11261->1352,935,936,8.57,0.37,21,0,,
11261->1352,941,942,8.57,0.37,21,0,,
11261->1352,958,959,8.57,0.37,21,0,,
11261->1397,935,936,0,0.23,21,0,,
11261->1397,936,937,8.57,0.47,21,0,,
11261->1397,937,938,8.57,0.23,21,0,,
11261->1397,938,939,0,0.23,21,0,,
11261->1397,939,940,8.57,0.47,21,0,,
11261->1397,940,941,8.57,0.47,21,0,,
11261->1397,941,942,8.57,0.7,21,0,,
11261->1397,942,943,25.71,0.93,21,0,,
11261->1397,943,944,8.57,0.47,21,0,,
11261->1397,944,945,8.57,0.7,21,0,,
11261->1397,945,946,17.14,0.47,21,0,,
11261->1397,947,948,8.57,1.17,21,0,,
11261->1397,948,949,42.86,2.1,21,0,,
11261->1397,949,950,34.29,1.87,21,0,,
11261->1397,950,951,34.29,1.64,21,0,,
11261->1397,951,952,25.71,1.17,21,0,,
11261->1397,952,953,17.14,0.47,21,0,,
11261->1397,953,954,0,0.23,21,0,,
11261->1397,954,955,8.57,0.93,21,0,,
11261->1397,955,956,25.71,0.93,21,0,,
11261->1397,956,957,8.57,0.7,21,0,,
11261->1397,957,958,25.71,1.4,21,0,,
11261->1397,958,959,34.29,0.93,21,0,,
11261->5208,934,935,30,2.33,36,0,,
11261->5208,942,943,60,2.33,19.25,0,,
11261->5208,943,944,60,4.66,36,0,,
11261->5208,951,952,30,2.33,36,0,,
11261->5214,935,936,180,7.03,28.64,0.01,,
11261->5214,936,937,180,5.27,36,0.02,,
11261->5214,937,938,90,3.52,33.58,0,,
11261->5214,938,939,180,3.52,36,0.01,,
11261->5214,939,940,120,3.52,33.11,0,,
11261->5214,940,941,180,7.03,36,0,,
11261->5214,941,942,120,3.52,36,0,,
11261->5214,942,943,300,8.79,34.84,0,,
11261->5214,943,944,120,3.52,34.47,0.01,,
11261->5214,944,945,180,7.03,33.76,0,,
11261->5214,945,946,330,12.31,32.54,0.01,,
11261->5214,947,948,300,10.55,33.34,0,,
11261->5214,948,949,180,8.79,34.18,0.01,,
11261->5214,949,950,270,8.79,36,0,,
11261->5214,950,951,150,5.27,36,0,,
11261->5214,951,952,150,3.52,30.33,0,,
11261->5214,952,953,270,10.55,32.72,0.01,,
11261->5214,953,954,120,5.27,36,0.01,,
11261->5214,954,955,120,1.76,36,0,,
11261->5214,955,956,240,10.55,36,0,,
11261->5214,956,957,180,8.79,36,0,,
11261->5214,957,958,240,8.79,29.53,0,,
11261->5214,958,959,150,5.27,28.49,0.02,,
11261->5214,959,960,270,14.06,33.07,0.01,,
11281->5214,931,932,60,2.25,29,0,,
11281->5214,933,934,180,6.76,26.88,0,,
11281->5214,934,935,120,4.5,29,0,,
11281->5214,935,936,180,4.5,28.22,0,,
11281->5214,936,937,240,9.01,29,0,,
11281->5214,937,938,60,2.25,27.38,0,,
11281->5214,938,939,180,6.76,27.59,0,,
11281->5214,939,940,300,11.26,24.92,0,,
11281->5214,940,941,300,11.26,23.51,0,,
11281->5214,941,942,180,13.51,22.21,0,,
11281->5214,942,943,480,31.52,20.68,0.02,,
11281->5214,943,944,360,13.51,29,0.03,,
11281->5214,944,945,240,9.01,27.44,0,,
11281->5214,945,946,300,11.26,29,0,,
11281->5214,946,947,120,4.5,27.03,0,,
11281->5214,947,948,240,9.01,29,0,,
11281->5214,948,949,60,2.25,26.42,0,,
11281->5214,949,950,360,13.51,28.11,0,,
11281->5214,950,951,300,11.26,29,0,,
11281->5214,952,953,240,11.26,28.08,0,,
11281->5214,953,954,300,11.26,29,0.01,,
11281->5214,954,955,120,22.52,19.27,0,,
11281->5214,955,956,600,22.52,26.51,0.04,,
11281->5214,956,957,240,9.01,29,0,,
11281->5214,957,958,60,2.25,24.65,0,,
11281->5214,958,959,480,20.27,26.5,0,,
11281->5214,959,960,240,9.01,27.13,0.01,,
11282->5208,931,932,60,3.75,16,0,,
11282->5208,933,934,360,11.25,25.89,0,,
11282->5208,935,936,240,7.5,19.35,0,,
11282->5208,936,937,60,3.75,20,0,,
11282->5208,937,938,240,7.5,30.57,0,,
11282->5208,938,939,180,7.5,31.34,0,,
11282->5208,939,940,300,15,17.71,0,,
11282->5208,940,941,240,11.25,18.65,0,,
11282->5208,941,942,420,22.51,29.03,0.01,,
11282->5208,942,943,240,26.26,17.19,0,,
11282->5208,943,944,420,18.75,25.22,0.02,,
11282->5208,944,945,120,7.5,35,0,,
11282->5208,945,946,240,11.25,19.85,0,,
11282->5208,946,947,120,7.5,35,0.01,,
11282->5208,947,948,300,3.75,18.88,0,,
11282->5208,948,949,360,15,26.75,0.01,,
11282->5208,950,951,180,7.5,22.58,0,,
11282->5208,951,952,420,26.26,35,0.01,,
11282->5208,952,953,240,7.5,23.58,0,,
11282->5208,953,954,180,7.5,35,0,,
11282->5208,954,955,180,30.01,15.72,0,,
11282->5208,955,956,540,30.01,23.75,0.03,,
11282->5208,956,957,420,22.51,23.35,0.01,,
11282->5208,957,958,240,3.75,27.05,0,,
11282->5208,958,959,180,7.5,24.09,0,,
11282->5208,959,960,240,15,35,0,,
11489->7984,948,949,120,9.75,30,0,,
11489->7984,950,951,120,9.75,30,0,,
11489->7984,953,954,60,9.75,30,0,,
11507->3689,938,939,60,5.32,25,0,,
11507->3689,939,940,30,5.32,25,0,,
11507->3689,944,945,60,5.32,25,0,,
11507->3689,945,946,120,5.32,25,0,,
11507->3689,946,947,180,10.64,25,0,,
11507->3689,947,948,120,5.32,25,0,,
11507->3689,953,954,90,5.32,25,0,,
11507->3689,955,956,180,21.28,25,0,,
11507->3689,956,957,90,5.32,25,0,,
11507->3689,957,958,120,15.96,25,0,,
11507->5216,932,933,30,2.13,25,0,,
11507->5216,937,938,120,4.26,25,0,,
11507->5216,939,940,180,4.26,25,0,,
11507->5216,941,942,210,8.53,25,0,,
11507->5216,942,943,90,2.13,25,0,,
11507->5216,943,944,120,6.39,25,0,,
11507->5216,944,945,210,8.53,24.34,0,,
11507->5216,945,946,240,12.79,25,0,,
11507->5216,946,947,150,6.39,25,0,,
11507->5216,947,948,90,4.26,25,0,,
11507->5216,948,949,300,12.79,23.98,0,,
11507->5216,949,950,210,12.79,25,0,,
11507->5216,950,951,150,4.26,24.19,0,,
11507->5216,951,952,180,8.53,25,0,,
11507->5216,952,953,240,10.66,25,0,,
11507->5216,953,954,150,4.26,25,0,,
11507->5216,954,955,270,10.66,25,0,,
11507->5216,955,956,180,6.39,25,0,,
11507->5216,956,957,210,8.53,25,0,,
11507->5216,957,958,210,6.39,23.97,0,,
11507->5216,958,959,210,10.66,25,0,,
11507->5216,959,960,240,8.53,25,0,,
11763->5730,933,934,120,8.9,24,0,,
11763->5730,943,944,180,17.81,24,0,,
11763->5730,946,947,120,17.81,24,0,,
11763->5730,951,952,120,8.9,24,0,,
11763->5730,952,953,120,8.9,24,0,,
11763->5730,956,957,120,8.9,24,0,,
11763->5730,957,958,120,17.81,24,0,,
11763->7210,940,941,240,13.39,24,0,,
11763->7210,943,944,360,13.39,24,0,,
11763->7210,944,945,180,26.77,24,0,,
11763->7210,945,946,300,13.39,24,0,,
11763->7210,948,949,300,13.39,24,0,,
11763->7210,949,950,420,26.77,24,0,,
11763->7210,951,952,240,13.39,24,0,,
11763->7210,952,953,420,26.77,24,0,,
11763->7210,955,956,360,13.39,24,0,,
11763->7210,956,957,300,13.39,24,0,,
11763->7210,957,958,360,26.77,24,0,,
11763->7210,958,959,240,26.77,24,0,,
11763->7210,959,960,300,13.39,24,0,,
11827->5440,935,936,60,5.44,32,0,,
11827->5440,940,941,180,16.32,14.11,0,,
11827->5440,941,942,120,5.44,20.68,0,,
11827->5440,942,943,120,5.44,12.04,0,,
11827->5440,944,945,60,5.44,32,0,,
11827->5440,945,946,120,5.44,13.11,0,,
11827->5440,949,950,120,5.44,13.14,0,,
11827->5440,950,951,120,10.88,11.03,0,,
11827->5440,954,955,60,5.44,16.4,0,,
11827->5440,955,956,120,5.44,12.33,0,,
11827->5440,956,957,120,5.44,32,0,,
11827->5440,957,958,60,5.44,32,0,,
11910->5118,932,933,120,7.36,12.81,0,,
11910->5118,940,941,120,7.36,9.68,0,,
11910->5118,942,943,120,14.73,24,0,,
11910->5118,945,946,120,7.36,10.55,0,,
11910->5118,946,947,300,14.73,11.97,0,,
11910->5118,947,948,180,22.09,24,0.01,,
11910->5118,949,950,60,7.36,9.74,0,,
11910->5118,950,951,240,22.09,9.25,0,,
11910->5118,951,952,360,36.82,10.66,0.01,,
11910->5118,952,953,300,29.46,14.6,0.01,,
11910->5118,953,954,120,7.36,12.27,0,,
11910->5118,955,956,180,14.73,24,0,,
11910->10853,939,940,240,12.05,24,0,,
11910->10853,940,941,240,12.05,24,0,,
11910->10853,942,943,240,12.05,24,0,,
11910->10853,943,944,180,6.02,24,0,,
11910->10853,944,945,240,12.05,21.29,0,,
11910->10853,945,946,420,30.12,24,0,,
11910->10853,946,947,240,6.02,24,0,,
11910->10853,947,948,240,12.05,24,0,,
11910->10853,948,949,240,12.05,24,0,,
11910->10853,949,950,240,12.05,24,0,,
11910->10853,951,952,540,42.17,19.57,0,,
11910->10853,952,953,180,6.02,24,0,,
11910->10853,953,954,300,18.07,18.2,0,,
11910->10853,954,955,600,36.14,17.94,0.01,,
11910->10853,956,957,180,6.02,24,0,,
11910->10853,957,958,300,18.07,24,0,,
11910->10853,958,959,180,6.02,22.56,0,,
11910->10853,959,960,420,30.12,24,0,,
1358->3000,932,933,60,17.14,35,0,,
1358->3000,936,937,240,17.14,11.66,0.01,,
1358->3000,938,939,300,17.14,8.23,0.01,,
1358->3000,939,940,300,17.14,7.78,0,,
1358->3000,940,941,360,51.43,14,0.01,,
1358->3000,941,942,300,34.29,8.17,0.01,,
1358->3000,942,943,480,51.43,9.29,0.01,,
1358->3000,943,944,540,68.57,7.58,0.01,,
1358->3000,944,945,480,68.57,8.57,0.01,,
1358->3000,945,946,480,68.57,7.61,0.01,,
1358->3000,946,947,600,102.86,7.27,0.03,,
1358->3000,947,948,540,68.57,7.5,0.02,,
1358->3000,948,949,540,85.71,8.01,0.02,,
1358->3000,949,950,480,68.57,6.81,0.02,,
1358->3000,950,951,480,68.57,7.95,0.01,,
1358->3000,951,952,600,102.86,7.93,0.03,,
1358->3000,952,953,420,51.43,8.19,0.01,,
1358->3000,953,954,420,51.43,6.83,0.01,,
1358->3000,954,955,600,85.71,7.78,0.02,,
1358->3000,955,956,540,85.71,7.78,0.02,,
1358->3000,956,957,600,102.86,7.63,0.03,,
1358->3000,957,958,540,68.57,8.54,0.01,,
1358->3000,958,959,540,85.71,7.78,0.02,,
1358->3000,959,960,600,102.86,7.61,0.03,,
5117->1358,938,939,300,17.14,35,0,,
5117->1358,942,943,540,17.14,27.71,0,,
5117->1358,943,944,540,17.14,25,0,,
5117->1358,944,945,480,17.14,24.38,0,,
5117->1358,945,946,600,51.43,14.57,0.01,,
5117->1358,946,947,480,17.14,25.55,0.01,,
5117->1358,947,948,600,51.43,14.77,0,,
5117->1358,948,949,480,51.43,21.09,0.01,,
5117->1358,949,950,480,34.29,22.2,0,,
5117->1358,950,951,600,34.29,25.6,0,,
5117->1358,951,952,420,17.14,25.48,0,,
5117->1358,952,953,420,17.14,30.63,0,,
5117->1358,954,955,600,51.43,15.01,0.01,,
5117->1358,955,956,600,51.43,13.05,0.01,,
5117->1358,957,958,600,51.43,10.6,0.01,,
5117->1358,958,959,600,68.57,13.56,0.01,,
5117->1358,959,960,600,34.29,13.68,0.01,,
3000->1358,931,932,60,17.14,35,0,,
3000->1358,932,933,60,17.14,35,0,,
3000->1358,933,934,60,17.14,35,0,,
3000->1358,934,935,120,34.29,23.33,0,,
3000->1358,935,936,360,85.71,10.03,0,,
3000->1358,936,937,240,34.29,17.94,0,,
3000->1358,937,938,60,17.14,35,0,,
3000->1358,938,939,180,34.29,13.68,0,,
3000->1358,939,940,360,85.71,10.98,0,,
3000->1358,940,941,240,51.43,12.56,0,,
3000->1358,941,942,240,68.57,12.79,0,,
3000->1358,942,943,360,68.57,12.55,0,,
3000->1358,943,944,300,51.43,13.09,0,,
3000->1358,944,945,420,68.57,9.37,0,,
3000->1358,945,946,180,51.43,23.33,0,,
3000->1358,946,947,420,85.71,9.11,0,,
3000->1358,947,948,300,51.43,12.86,0,,
3000->1358,948,949,420,85.71,9.09,0,,
3000->1358,949,950,60,17.14,35,0,,
3000->1358,950,951,420,51.43,10.21,0,,
3000->1358,951,952,420,85.71,9.42,0,,
3000->1358,952,953,420,85.71,9.11,0,,
3000->1358,953,954,360,51.43,10.28,0,,
3000->1358,954,955,360,68.57,11.71,0,,
3000->1358,955,956,360,85.71,8.38,0,,
3000->1358,956,957,360,102.86,17.5,0,,
3000->1358,957,958,60,17.14,11.78,0,,
3000->1358,958,959,360,68.57,11.71,0,,
3000->1358,959,960,180,51.43,17.5,0,,
6185->5175,933,934,30,8.57,35,0,,
6185->5175,936,937,150,8.57,35,0,,
6185->5175,937,938,120,8.57,35,0,,
6185->5175,938,939,150,8.57,35,0,,
6185->5175,939,940,120,8.57,35,0,,
6185->5175,942,943,180,8.57,35,0,,
6185->5175,944,945,270,17.14,18.81,0.01,,
6185->5175,945,946,240,8.57,15.86,0,,
6185->5175,946,947,240,8.57,35,0,,
6185->5175,947,948,300,8.57,35,0,,
6185->5175,948,949,240,8.57,35,0,,
6185->5175,950,951,150,8.57,35,0,,
6185->5175,952,953,270,8.57,26.38,0,,
6185->5175,953,954,270,8.57,30.38,0,,
6185->5175,954,955,180,8.57,35,0,,
6185->5175,956,957,270,8.57,35,0,,
6185->5175,958,959,300,8.57,20.73,0,,
6185->5175,959,960,270,8.57,28.17,0,,
5175->6185,940,941,270,17.14,15.31,0,,
5175->6185,941,942,270,17.14,30.29,0.02,,
5175->6185,942,943,300,8.57,29.71,0,,
5175->6185,943,944,180,8.57,28.14,0,,
5175->6185,944,945,300,17.14,17.12,0.01,,
5175->6185,945,946,240,8.57,23.93,0,,
5175->6185,946,947,270,8.57,18.79,0,,
5175->6185,947,948,270,25.71,25.82,0.02,,
5175->6185,948,949,300,8.57,18.23,0,,
5175->6185,949,950,300,25.71,11.49,0.02,,
5175->6185,950,951,300,25.71,7.33,0.02,,
5175->6185,951,952,270,25.71,26.96,0.03,,
5175->6185,952,953,240,17.14,17.88,0,,
5175->6185,953,954,300,25.71,6.87,0.01,,
5175->6185,954,955,300,60,7.06,0.05,,
5175->6185,955,956,300,34.29,9.96,0.02,,
5175->6185,956,957,270,34.29,11.47,0.02,,
5175->6185,957,958,210,17.14,25.35,0.02,,
5175->6185,958,959,300,25.71,10.63,0.01,,
5175->6185,959,960,300,34.29,11.02,0.03,,
3000->3001,935,936,180,51.43,17.5,0,,
3000->3001,936,937,240,51.43,15.56,0,,
3000->3001,937,938,180,51.43,17.5,0,,
3000->3001,938,939,300,51.43,14.58,0,,
3000->3001,939,940,240,51.43,15.56,0,,
3000->3001,940,941,420,68.57,9.8,0,,
3000->3001,941,942,300,51.43,12.5,0,,
3000->3001,942,943,420,51.43,10.65,0,,
3000->3001,943,944,540,68.57,8.08,0,,
3000->3001,944,945,540,68.57,7.87,0,,
3000->3001,945,946,480,51.43,9.66,0,,
3000->3001,946,947,600,51.43,7.78,0,,
3000->3001,947,948,480,51.43,9.65,0,,
3000->3001,948,949,600,68.57,7.61,0,,
3000->3001,949,950,540,51.43,8.53,0,,
3000->3001,950,951,480,51.43,9.24,0,,
3000->3001,951,952,600,51.43,7.78,0,,
3000->3001,952,953,420,51.43,10.65,0,,
3000->3001,953,954,360,51.43,11.05,0,,
3000->3001,954,955,600,68.57,7.61,0,,
3000->3001,955,956,600,68.57,7.61,0,,
3000->3001,956,957,540,51.43,8.51,0,,
3000->3001,957,958,540,68.57,8.08,0,,
3000->3001,958,959,600,68.57,7.29,0,,
3000->3001,959,960,600,51.43,7.78,0,,
3001->3000,938,939,300,17.14,12.89,0,,
3001->3000,943,944,120,17.14,6.18,0,,
3001->3000,948,949,60,17.14,35,0.01,,
3001->8172,939,940,240,17.14,35,0,,
3001->8172,941,942,420,17.14,35,0,,
3001->8172,947,948,600,17.14,26.93,0,,
3001->8172,949,950,480,17.14,35,0,,
3001->8172,953,954,480,17.14,28.65,0,,
3001->8172,956,957,480,17.14,30.49,0,,
3001->8172,957,958,540,17.14,35,0.01,,
3001->8172,959,960,480,34.29,27.23,0.01,,
8172->3000,935,936,180,17.14,8.53,0,,
8172->3000,936,937,60,17.14,35,0,,
8172->3000,940,941,180,17.14,8.81,0.01,,
8172->3000,944,945,300,51.43,9.41,0.01,,
8172->3000,946,947,300,17.14,9.71,0,,
8172->3000,947,948,240,17.14,8.44,0,,
8172->3000,948,949,120,17.14,4.41,0,,
8172->3000,950,951,420,68.57,6.81,0.02,,
8172->3000,951,952,240,34.29,6.61,0.01,,
8172->3000,952,953,300,17.14,7.55,0,,
8172->3000,953,954,360,34.29,12.55,0.01,,
8172->3000,954,955,240,17.14,7.08,0,,
8172->3000,955,956,240,17.14,5.3,0.01,,
8172->3000,958,959,180,17.14,11.68,0,,
3001->1359,952,953,8.57,4.08,21,0,,
3001->1359,955,956,17.14,4.08,21,0,,
1359->3001,932,933,8.57,4.08,21,0,,
1359->3001,936,937,17.14,4.08,21,0,,
1359->3001,942,943,34.29,8.16,21,0,,
1359->3001,945,946,17.14,4.08,21,0,,
1359->3001,948,949,8.57,4.08,21,0,,
1359->3001,950,951,25.71,4.08,21,0,,
1359->3001,954,955,34.29,8.16,21,0,,
5175->11507,944,945,300,8.57,15.93,0,,
5175->11507,945,946,270,17.14,18.18,0.01,,
5175->11507,947,948,300,17.14,12.44,0.02,,
5175->11507,948,949,300,25.71,13.44,0.02,,
5175->11507,950,951,240,17.14,26.44,0.01,,
5175->11507,952,953,300,8.57,13.24,0.01,,
5175->11507,953,954,300,34.29,6.1,0.04,,
5175->11507,954,955,300,51.43,5.45,0.05,,
5175->11507,955,956,300,25.71,12.27,0.03,,
5175->11507,956,957,300,25.71,10.35,0.03,,
5175->11507,957,958,300,25.71,19.1,0.02,,
5175->11507,959,960,300,8.57,19.37,0,,
11507->5175,938,939,210,8.57,35,0,,
11507->5175,939,940,180,8.57,35,0,,
11507->5175,940,941,150,8.57,35,0,,
11507->5175,941,942,210,8.57,35,0,,
11507->5175,942,943,300,8.57,35,0,,
11507->5175,943,944,150,8.57,35,0,,
11507->5175,944,945,210,8.57,35,0,,
11507->5175,945,946,180,8.57,35,0,,
11507->5175,946,947,270,8.57,35,0,,
11507->5175,948,949,300,8.57,35,0,,
11507->5175,949,950,270,8.57,35,0,,
11507->5175,950,951,180,8.57,35,0,,
11507->5175,951,952,210,8.57,35,0,,
11507->5175,952,953,210,8.57,35,0,,
11507->5175,953,954,240,8.57,35,0,,
11507->5175,956,957,120,8.57,35,0,,
1323->11161,936,937,8.57,4.08,21,0,,
1323->11161,940,941,25.71,4.08,21,0,,
1323->11161,941,942,17.14,4.08,21,0,,
1323->11161,942,943,25.71,12.24,21,0,,
1323->11161,948,949,34.29,4.08,21,0,,
1323->11161,950,951,25.71,8.16,21,0,,
1323->11161,953,954,8.57,4.08,21,0,,
1323->11161,954,955,34.29,12.24,21,0,,
11161->1323,938,939,34.29,4.08,21,0,,
11161->1323,941,942,17.14,4.08,21,0,,
11161->1323,953,954,8.57,4.08,21,0,,
1319->11146,940,941,17.14,8.16,21,0,,
1319->11147,934,935,8.57,4.08,21,0,,
1319->11147,938,939,8.57,4.08,21,0,,
1319->11147,940,941,8.57,4.08,21,0,,
1319->11147,941,942,42.86,12.24,21,0,,
11147->1319,945,946,17.14,4.08,21,0,,
1322->11160,938,939,17.14,8.16,21,0,,
1322->11160,950,951,25.71,12.24,21,0,,
1322->11160,954,955,17.14,8.16,21,0,,
11160->1322,943,944,8.57,4.08,21,0,,
11160->1322,945,946,8.57,4.08,21,0,,
11160->1322,948,949,25.71,4.08,21,0,,
11160->1322,950,951,17.14,4.08,21,0,,
11160->1322,959,960,25.71,4.08,21,0,,
5730->1360,942,943,17.14,4.08,21,0,,
5592->1,935,936,180,9.37,32,0,,
5592->1,936,937,300,18.75,25.15,0,,
5592->1,937,938,330,18.75,16.73,0.01,,
5592->1,938,939,300,9.37,11.14,0,,
5592->1,939,940,450,75,10.24,0.06,,
5592->1,940,941,420,18.75,28.22,0,,
5592->1,941,942,360,28.12,13.18,0,,
5592->1,942,943,450,46.87,9.14,0.04,,
5592->1,943,944,450,37.5,10.11,0.03,,
5592->1,944,945,390,65.62,5.29,0.05,,
5592->1,945,946,390,93.75,3.74,0.09,,
5592->1,946,947,330,103.12,2.88,0.1,,
5592->1,947,948,420,150,2.89,0.14,,
5592->1,948,949,390,140.62,4.83,0.14,,
5592->1,949,950,480,75,7.36,0.06,,
5592->1,950,951,420,46.87,10.13,0.04,,
5592->1,951,952,330,37.5,6.94,0.03,,
5592->1,952,953,480,84.37,6.4,0.07,,
5592->1,953,954,360,65.62,5.96,0.06,,
5592->1,954,955,420,65.62,6.23,0.06,,
5592->1,955,956,450,84.37,6.66,0.07,,
5592->1,956,957,360,75,4.04,0.05,,
5592->1,957,958,420,121.87,3.76,0.11,,
5592->1,958,959,420,103.12,4.56,0.1,,
5592->1,959,960,360,65.62,4.77,0.05,,
1->2,934,935,180,28.12,20,0.01,,
1->2,935,936,150,9.37,27.43,0,,
1->2,936,937,300,18.75,20.57,0.01,,
1->2,937,938,360,18.75,29.54,0,,
1->2,938,939,300,9.37,32,0,,
1->2,939,940,330,9.37,15.41,0,,
1->2,940,941,390,46.87,8.09,0.03,,
1->2,941,942,420,56.25,7.15,0.04,,
1->2,942,943,390,37.5,9.53,0.03,,
1->2,943,944,480,56.25,8.73,0.04,,
1->2,944,945,480,46.87,14.45,0.03,,
1->2,945,946,420,18.75,32,0.01,,
1->2,946,947,300,9.37,29.34,0,,
1->2,947,948,420,18.75,26,0.01,,
1->2,948,949,390,18.75,14,0,,
1->2,949,950,420,18.75,21.82,0.01,,
1->2,950,951,480,37.5,15,0.02,,
1->2,951,952,360,18.75,29.34,0.01,,
1->2,952,953,390,9.37,12.8,0,,
1->2,953,954,420,37.5,12.39,0.03,,
1->2,954,955,450,18.75,17.23,0.01,,
1->2,955,956,360,9.37,16.55,0,,
1->2,956,957,450,37.5,13.24,0.03,,
1->2,957,958,360,9.37,29.87,0,,
1->2,958,959,450,28.12,26.36,0.02,,
1->2,959,960,360,18.75,29.34,0.01,,
2->3,934,935,180,9.37,32,0,,
2->3,935,936,150,9.37,32,0,,
2->3,936,937,300,9.37,29.1,0,,
2->3,937,938,360,9.37,32,0,,
2->3,938,939,300,9.37,32,0,,
2->3,939,940,330,9.37,27.08,0,,
2->3,940,941,360,9.37,23.11,0,,
2->3,941,942,390,18.75,24.89,0.01,,
2->3,942,943,420,28.12,18.91,0.02,,
2->3,943,944,450,18.75,22.26,0.01,,
2->3,944,945,300,28.12,5.75,0.02,,
2->3,945,946,360,84.37,3.86,0.08,,
2->3,946,947,390,103.12,4.21,0.1,,
2->3,947,948,360,75,4.84,0.07,,
2->3,948,949,450,93.75,5.33,0.08,,
2->3,949,950,420,75,5.4,0.07,,
2->3,950,951,390,75,4.57,0.07,,
2->3,951,952,420,103.12,4.31,0.1,,
2->3,952,953,420,84.37,4.99,0.08,,
2->3,953,954,420,75,5.67,0.06,,
2->3,954,955,390,75,5,0.06,,
2->3,955,956,420,93.75,4.73,0.08,,
2->3,956,957,450,75,6.08,0.07,,
2->3,957,958,480,75,7.38,0.07,,
2->3,958,959,420,37.5,8.14,0.03,,
2->3,959,960,450,46.87,10.1,0.04,,
3->4,934,935,180,9.37,32,0,,
3->4,935,936,150,9.37,32,0,,
3->4,936,937,300,9.37,29.09,0,,
3->4,937,938,330,9.37,17.39,0,,
3->4,938,939,330,18.75,24.61,0.01,,
3->4,939,940,330,9.37,32,0,,
3->4,940,941,360,9.37,29.54,0,,
3->4,941,942,360,9.37,27.74,0,,
3->4,942,943,390,18.75,13.42,0.01,,
3->4,943,944,420,28.12,10.67,0.01,,
3->4,944,945,390,37.5,12.8,0.03,,
3->4,945,946,330,9.37,27.43,0,,
3->4,946,947,390,18.75,24.47,0.01,,
3->4,947,948,360,18.75,19.2,0.01,,
3->4,948,949,390,18.75,17.23,0.01,,
3->4,949,950,450,37.5,14.12,0.02,,
3->4,950,951,420,28.12,20.21,0.02,,
3->4,951,952,420,18.75,20,0,,
3->4,952,953,420,18.75,20.8,0.01,,
