speed_sensor_id,day_no,Min_0,Min_15,Min_30,Min_45,Min_60,Min_75,Min_90,Min_105,Min_120,Min_135,Min_150,Min_165,Min_180,Min_195,Min_210,Min_225,Min_240,Min_255,Min_270,Min_285,Min_300,Min_315,Min_330,Min_345,Min_360,Min_375,Min_390,Min_405,Min_420,Min_435,Min_450,Min_465,Min_480,Min_495,Min_510,Min_525,Min_540,Min_555,Min_570,Min_585,Min_600,Min_615,Min_630,Min_645,Min_660,Min_675,Min_690,Min_705,Min_720,Min_735,Min_750,Min_765,Min_780,Min_795,Min_810,Min_825,Min_840,Min_855,Min_870,Min_885,Min_900,Min_915,Min_930,Min_945,Min_960,Min_975,Min_990,Min_1005,Min_1020,Min_1035,Min_1050,Min_1065,Min_1080,Min_1095,Min_1110,Min_1125,Min_1140,Min_1155,Min_1170,Min_1185,Min_1200,Min_1215,Min_1230,Min_1245,Min_1260,Min_1275,Min_1290,Min_1305,Min_1320,Min_1335,Min_1350,Min_1365,Min_1380,Min_1395,Min_1410,Min_1425
114+04730,2,44.66666667,45,45,46,47,47.33333333,48,47.66666667,46.66666667,46,45.66666667,46,46.66666667,47.33333333,47,47,46.66666667,46.33333333,46,45.66666667,46.33333333,46.33333333,45.66666667,45.66666667,45.66666667,45.66666667,46,46.33333333,46.66666667,46.66666667,47,47,47.33333333,47,47,47,46.33333333,46.33333333,47,47,47.33333333,47,46,46,46,46.66666667,47.33333333,47.33333333,47.33333333,47.66666667,47.33333333,47.33333333,47,47,47,47,47,47,47,47.33333333,47.33333333,47,47,47,46.66666667,46.66666667,46.33333333,46.33333333,46.66666667,46.66666667,46.33333333,46,46,46,45.66666667,45.66666667,45.66666667,45.66666667,45.66666667,45.33333333,45.33333333,45.33333333,45,45,45,44,44,43.66666667,44.66666667,45,45,45,44.33333333,44.33333333,44.33333333,45
114+04731,2,55.66666667,55.66666667,55.66666667,55.33333333,56.33333333,57,56.66666667,56.66666667,56.33333333,56,55.66666667,55.66666667,55.66666667,55.66666667,55.33333333,55.33333333,55,54.66666667,55.66666667,56,56,56.66666667,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,57,57.33333333,57.33333333,57.66666667,57.66666667,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,58,58,58,58,57.66666667,57.66666667,57.66666667,57.66666667,57.66666667,58,58,58,57.66666667,57.66666667,58,58,58,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57,57,57,56.33333333,56.66666667,56.66666667,57,56.33333333,56,56.33333333,56,56.33333333,56,56,55.66666667,55.66666667,55.66666667,55.33333333,55.66666667,55.66666667,56,55.66666667,55.33333333,55.33333333,55.66666667,55
114+04732,2,57.33333333,57.33333333,57.33333333,57,57.66666667,57.33333333,58,58,57.66666667,57.33333333,57,56.66666667,57,57,56.66666667,56.33333333,56.33333333,56.33333333,56.66666667,57,57,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,58,58,58,58,58,58,58,58,58,58.33333333,58,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58.66666667,58.33333333,58.66666667,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58.66666667,58.33333333,58.33333333,58.33333333,58,58,58,58,58,57.66666667,58,57.66666667,58,58,57.66666667,57.33333333,58,57.33333333,57.33333333,57,57,57,57,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333
114+04733,2,43.66666667,44,43.66666667,44.33333333,44.66666667,45.33333333,45.66666667,46,45.33333333,44.66666667,43.66666667,44,44.33333333,44.66666667,45.33333333,45.33333333,45,45,44.33333333,44.33333333,44.33333333,44.33333333,44,44,44,44,44.33333333,45,45,45,45.33333333,45.33333333,45.66666667,45.33333333,45,45,44.66666667,45,45.33333333,45.33333333,46.33333333,46.33333333,46.33333333,46.33333333,46.33333333,46,46.33333333,46.33333333,46,45.66666667,45.66666667,45.33333333,45,45,45,45,45,45,45,45,45.66666667,45,45.33333333,45,44.66666667,45,44.33333333,44.66666667,45,44.33333333,44.66666667,44.33333333,44.33333333,44,44,44,43.66666667,43.66666667,43.66666667,44,44,43.66666667,43.33333333,43.66666667,43.33333333,43.33333333,43,43,43,43.33333333,44,43.33333333,43,43.33333333,43.33333333,43
114+04734,2,58.66666667,58.66666667,58.33333333,58.33333333,59,59.33333333,59.66666667,59,59.33333333,58.66666667,58.33333333,58,58,58,57.66666667,57.33333333,57,57,57,57.66666667,58.33333333,58.33333333,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,59,59,59.33333333,59.33333333,59.66666667,59.66666667,59.66666667,59,59,59,59.33333333,59,59.66666667,59.33333333,59.33333333,59.66666667,59,59,59.33333333,59.33333333,59.66666667,59.66666667,59.66666667,60,59.66666667,59.66666667,59.66666667,60,60,60,60,60,60,60,60,60,60,59.33333333,59.66666667,59.33333333,59.33333333,59.33333333,59,59.33333333,59,59,59,59,59,59,59,59,59.33333333,59,58.33333333,58.33333333,58,58.33333333,58.33333333,58.33333333,58.66666667,58.33333333,58.66666667,58.33333333,58.33333333,58.66666667,59
114+04735,2,57.66666667,57.66666667,58.33333333,58,58,58.33333333,58,58.33333333,58.33333333,58.33333333,58.33333333,58,58,57.66666667,57.33333333,57.33333333,57,57.33333333,57.33333333,57.33333333,57.66666667,57.66666667,58,58,58,58,58,58,58,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.33333333,58,58,58.66666667,58.66666667,58.33333333,58.66666667,59,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,58.66666667,59,59,59,58.66666667,58.66666667,59,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58,58.33333333,58.33333333,58,58,58,58,58
114+04736,2,58,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58,58,58,57.33333333,57.33333333,57.33333333,57.33333333,57.66666667,57.66666667,58,58.33333333,58.33333333,58,58.33333333,58.33333333,58.66666667,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58,58,58,58,58.33333333,58.66666667,58.33333333,58,58.33333333,58
114+04737,2,58,58,58.66666667,58,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58,58,58,58,57.66666667,57.66666667,57.33333333,57.66666667,57.66666667,58,58,58,58,58,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,59,59,59,58.66666667,58.66666667,58.66666667,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,58.66666667,58.66666667,59,58.66666667,58,58,58,58.33333333,58,58,58,58,58,58,58,58.33333333,58,58,58,58
114+04738,2,52.33333333,52.33333333,52.66666667,52.66666667,53.66666667,53.66666667,54.33333333,54.33333333,54.66666667,54.33333333,53.33333333,53.33333333,53,53.66666667,54.33333333,54.33333333,53.66666667,53,53.33333333,53.66666667,54,53.66666667,54,53.66666667,53.33333333,53.66666667,53.66666667,54,54,54.33333333,54.33333333,54.33333333,54.66666667,54.66666667,55,55,55,54.66666667,55,55,55.33333333,55.33333333,55.33333333,55.33333333,56,55.66666667,55.66666667,55.66666667,55.33333333,55.33333333,55,55,55,55,55,55,55,55,55,55,55.33333333,56,55,55,55,54.66666667,54.33333333,54,54.33333333,54.33333333,54,54.33333333,54,54,54,54,54,54,53.66666667,53.66666667,53.33333333,53.33333333,53.33333333,53.33333333,53,52.66666667,53,52.66666667,52.66666667,52.33333333,52.66666667,52.66666667,52.66666667,52.66666667,52,52.33333333
114+04739,2,54.33333333,54.66666667,55,55,55.33333333,55,55.66666667,55.66666667,55.66666667,55.66666667,55.33333333,55,55,55.66666667,55.33333333,55.66666667,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,56,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,57,57,57,57.33333333,57.33333333,57.66666667,57.66666667,57.66666667,57,57,57.33333333,57.33333333,57.66666667,57.66666667,57.66666667,58,57.66666667,57.66666667,58,58,57.66666667,57.33333333,57,57,57,57,57,57,57,57,57,57.66666667,58,57.33333333,58,57,57,57,57,57,56.66666667,56.33333333,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,56.66666667,56.33333333,56.33333333,56,56,55.33333333,55.33333333,55,55,55,55,55,55,55,55,55,55.33333333,55,55,54.33333333
114+04740,2,56.66666667,57.33333333,57.33333333,57.33333333,57.33333333,57,57,57,57,57.33333333,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,57.66666667,57.66666667,57.66666667,58,57.66666667,58,58,58,58,58,58,58.33333333,58.66666667,59,59,59,59,58.33333333,58.33333333,58.66666667,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,59,59,58.66666667,58.66666667,58.66666667,58.33333333,58,58.33333333,58.66666667,58.66666667,58.66666667,58.66666667,59,59,59,59,59,58.66666667,58,58,58,57.66666667,57.66666667,57.66666667,57.66666667,57.33333333,57.66666667,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,57,57,56.66666667,57,57,57,57,57.33333333,57.33333333,57,57.33333333,56.66666667,57
114+04741,2,56.66666667,57,56.66666667,57,56.66666667,56.66666667,57.33333333,57.33333333,57,56.33333333,56.66666667,56.66666667,56.66666667,56.33333333,56.33333333,56,56,56.33333333,56.33333333,56.33333333,56,56.33333333,56.33333333,56.33333333,56.66666667,57,57,57,57.33333333,57.33333333,58,58,58,58,58,58,58,58,58,58,58.33333333,58.33333333,58.66666667,58.66666667,59,59,58.33333333,58.33333333,58.66666667,58.33333333,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58,58,58,58,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,59,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,57,57,57,57,57,56.66666667,56.66666667,56.66666667
114+04742,2,58,58,57.66666667,58,58,57.66666667,58,57.66666667,57.33333333,57.66666667,57.33333333,57.66666667,58,58,57.66666667,57.66666667,57.33333333,57,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.66666667,58,57.66666667,57.66666667,57.66666667,57.66666667,58,58.33333333,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58.66666667,58.33333333,58,58.66666667,58.66666667,59,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,59,59,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,58.66666667,59,58.66666667,58.33333333,58.33333333,58.33333333,58.66666667,58.33333333,58,58,58,58,58,58,58,58,58,58,57.66666667,57.66666667,57.33333333,58,58,58,58.33333333,57.66666667,58,58,57.66666667
114+04743,2,57,57,57,57,57.33333333,56.66666667,57.33333333,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,57,57.33333333,57.33333333,57.33333333,56.66666667,57,57,57,57,57,57.33333333,57.66666667,58,58,58,58,58,58,58,58,58,58,58.33333333,58.66666667,58,58,58.33333333,58.33333333,58.33333333,58.66666667,59,59,59,59,58.33333333,58.66666667,58.66666667,59,59,59,59,59,59,59,58.66666667,58.66666667,59,59,59,59,59,59,59,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58,58,58,58,58,57.66666667,58,57.33333333,57.33333333,57.33333333,57,57,57,57,57,57,57,57,57,57,57,56.66666667
114+04744,2,58,58,58,58,58.33333333,58,58,58,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.33333333,58,58,57.66666667,57.33333333,57.66666667,58,57.66666667,58,58.33333333,58,58.33333333,58.66666667,58.33333333,58.66666667,58.66666667,58.66666667,59,59,59,59,59,59,59,59,58,56.33333333,57.33333333,58,58.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,58,58.33333333,58,58,58.33333333,58,58,58,58
114+04745,2,54.33333333,54,54.33333333,54.33333333,55,54.66666667,54.66666667,55,55,55,55.33333333,55,55,55.33333333,55.33333333,55.33333333,55.66666667,55.33333333,55,55,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,56,56,55.66666667,55.66666667,56,56,56,56.33333333,56.33333333,56,56.33333333,56.33333333,56,56.33333333,56.33333333,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.33333333,56.33333333,56.66666667,56.66666667,56.66666667,57,56.66666667,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,57,57,56.66666667,57,56,56,56,56,56,56,56,56,56,56,56,56,56,55.33333333,55.66666667,55.33333333,55,55,55,55,54.66666667,54.66666667,54.66666667,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,54.33333333,54.33333333,54
114+04746,2,54.33333333,54.33333333,54.33333333,54.66666667,54.66666667,54.33333333,54.33333333,55,55,55,55.33333333,55,55,55,55,55.33333333,55.66666667,55.66666667,54.66666667,54.66666667,55,55,55.33333333,55.33333333,55.33333333,55.66666667,56,56,56,56.33333333,56.33333333,56,56,56,56,56,56,56,56,56,56,56,56.33333333,56.33333333,56.33333333,56.33333333,56.33333333,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.33333333,56.33333333,56,56,55.66666667,55.33333333,55.66666667,55.66666667,55.66666667,55.66666667,56,55.66666667,55,55.33333333,55,55,55,55,55,54.66666667,55,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,54,54.33333333,54.33333333,54.33333333,54.33333333,54.66666667,54.66666667
114+04747,2,56.66666667,56.66666667,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,57.33333333,57.33333333,57.66666667,57.33333333,57,57.33333333,57.33333333,57.33333333,57,57,57,57,57,57,57,57,57,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.33333333,56.66666667,57,56.66666667,56.33333333,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,57,57,57,57,56.66666667,56.66666667,57,57,57,57.33333333,57,57,57,57,57.33333333,57.33333333,57.33333333,57.33333333,57.66666667,58,58,58,57.66666667,57.33333333,57.33333333,57.66666667,57,57,57,57,57,57,57,57,56.66666667,57,57,57,57.33333333,57,57,57,57,56.66666667,56.66666667,56.66666667,57,56.66666667,56.66666667,56.66666667,56.33333333,56,56.33333333
114+04748,2,57,57,57,57,57,57.33333333,57.66666667,58,58.33333333,57.66666667,57.66666667,57.33333333,57,57.33333333,57,57,57,57,57,57,57,57,57.33333333,57,57.66666667,58,58,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58.66666667,58.66666667,58.33333333,58,58,58,58,58,58,58,58,58,58.33333333,58,58.33333333,58.33333333,59,59,59,59,59,59,59,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57.66666667,57,57,57,57,57,56.66666667,57,57,57,56.66666667,56.66666667,57
114+04749,2,52.66666667,52.66666667,52.66666667,53,53,53.33333333,54,54.33333333,54,53.66666667,53.66666667,53.66666667,53.66666667,53.66666667,53.66666667,54,54,53.66666667,53.66666667,53.66666667,53.66666667,54,54,54.33333333,54.33333333,54.33333333,54,54.66666667,55,55.33333333,55.33333333,55.33333333,55,55,55,55,55.33333333,55.33333333,55.33333333,54.66666667,55,55,55,55.33333333,55.66666667,55.66666667,56,55.66666667,55.66666667,55.66666667,55.33333333,55,55.33333333,55.33333333,55,55,55,55,55,55,55,55,55.33333333,55.33333333,55,54.66666667,54.66666667,54,54.33333333,54.66666667,54.66666667,55,54.33333333,54.33333333,54.33333333,54.33333333,54,53.66666667,53.66666667,53.66666667,53.33333333,53.33333333,53.33333333,53.33333333,53,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,52.66666667,53,53,52.66666667,52.66666667,52.66666667
114+04750,2,54.33333333,54.66666667,54.66666667,54.66666667,55.33333333,55,55.33333333,54.66666667,54.66666667,54.66666667,54.33333333,54.66666667,54.33333333,54.33333333,55,55,55.33333333,55.66666667,55.66666667,55.33333333,55.66666667,55.66666667,55.66666667,56,55.66666667,55.33333333,55,56,56,56,56,56,56.33333333,55.66666667,55.66666667,55.66666667,55.66666667,56.33333333,56.33333333,56.33333333,56.33333333,56,56,56,56,56.33333333,56.33333333,56,56,56.33333333,56.33333333,56.33333333,56.33333333,56,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,56,56,56,56,56.33333333,56,56,56,56,56,56,56,55.66666667,55.66666667,55.33333333,55.33333333,55.66666667,55,55,55,54.66666667,55,55,54.66666667,54.66666667,54.33333333,54,54,54,54.33333333,54,54.33333333,54,54.33333333,54.33333333,54
114+04751,2,56,55.33333333,55.33333333,55.33333333,55.66666667,56.33333333,56.33333333,56.66666667,56.33333333,56,56,55.66666667,56,56,56,56,56,56,56,56,56.33333333,56.33333333,57,57,57,57,57.33333333,57,57,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57.66666667,57.66666667,57.33333333,57,57,57,57,57,57,58,57.66666667,57.33333333,57.33333333,57,57.33333333,57.33333333,57.33333333,57.33333333,57.33333333,57,57,57.33333333,57,57,57,57.33333333,57.66666667,58,58,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57.66666667,57.33333333,57.66666667,57.66666667,57,57,56,56,55.66666667,55.33333333,55.33333333,55.66666667,55.66666667,56,55.66666667,55.33333333,55,55.33333333,55.66666667,55.33333333,55.33333333,55.66666667,55.66666667,56,56,55
114+04752,2,55.66666667,55.66666667,55.66666667,56,56,56.33333333,56.33333333,56.33333333,56.66666667,56.33333333,56.33333333,56.33333333,56.66666667,56.33333333,56.33333333,56,56.33333333,56,56.33333333,56.66666667,57,57,57.33333333,57.33333333,57.33333333,58,57.66666667,58,58,58,58,58,58,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57,57,57.66666667,57,57,57,57,56.66666667,56.66666667,56.66666667,56.66666667,56.33333333,56.33333333,56,56,56,55.66666667,55.66666667,56,56,56,56
114+04753,2,57,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,57,57.33333333,57.33333333,57.66666667,57.33333333,57.33333333,57,57,57,57,57,57,57,57,57,57,57.66666667,57.33333333,57.33333333,57.66666667,57.66666667,58,58,58,58,58,58,58,58.33333333,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58.33333333,58.33333333,58,58,58.66666667,58.33333333,58.33333333,58,58,58,57.66666667,58,58,57.66666667,58,58,58,58,58,58,57.33333333,57.33333333,57.33333333,57.33333333,57,57,57,57,57,57,57,56.66666667,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667
114+04754,2,57,56.66666667,57,57.33333333,57.66666667,57.66666667,58,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57,57.33333333,57,57.33333333,57,57,56.66666667,56.33333333,57,57.33333333,58,57.66666667,58,58,57.66666667,57.66666667,58,57.66666667,57.66666667,58,58,58,58,58,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58.33333333,58,58,58,58,58,58,58,58,58.33333333,58,58,58,58.33333333,58.33333333,58.66666667,58.66666667,58.33333333,58.66666667,58.66666667,59,59,59,58.33333333,58,58,58,57.66666667,58,57.66666667,58,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,57.66666667,57.66666667,57.33333333,57.33333333,57,57,57.33333333,57.66666667,57.66666667,57.66666667,57.66666667,57.33333333
114+04755,2,57.66666667,57.66666667,57.66666667,58,57.66666667,57.66666667,58.33333333,58,58.66666667,58.33333333,58.33333333,58,57.66666667,58,58,58,58,58,58,58,58,58,58,58,58.33333333,58.66666667,58.66666667,58.66666667,59,58.66666667,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,59,59,59,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,58,57.66666667,57.33333333,57.33333333,57.33333333,58,58,58,58
114+04756,2,58,58,58,58,57.66666667,58,58,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,57.33333333,58,58,58.33333333,58.33333333,58.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59.33333333,59,59.33333333,59.33333333,59,59.66666667,59.33333333,59.33333333,59.33333333,59,59,59,59,59,59,59,59,59,58.66666667,58.66666667,59,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58,58,58,58,58,58,58,58,58,58,58,58
114+04757,2,58,58,58,58,58,58.33333333,58.33333333,58,58,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58,58.33333333,58.33333333,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59.33333333,59.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59.33333333,59,59,59,59,59.66666667,59.33333333,59.33333333,59.66666667,59.66666667,59.66666667,60,59.33333333,59.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,58.66666667,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58.33333333,58.33333333,58,58,58
114+04758,2,58,58,58,58.33333333,58.33333333,58.33333333,58,58.33333333,58,58,58,58,58.33333333,58,58.33333333,58,58,58,58,57.66666667,57.66666667,57.66666667,58,58,58,58.33333333,58.66666667,59,59,59,59,59,58.66666667,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.66666667,59,58.66666667,58.66666667,58.33333333,58.33333333,58.33333333,58,58.33333333,58.33333333,58.33333333,58.33333333,58,58,58,58,58,58,58,58
114+04759,2,52,52,52.33333333,52.33333333,51.66666667,51.66666667,52,52.66666667,53.33333333,53.66666667,53.33333333,53.33333333,53.33333333,53,52.33333333,52.33333333,52.66666667,52.33333333,52.66666667,53,52.33333333,52.33333333,52.66666667,53,53.33333333,53.33333333,53.66666667,53,53.33333333,53.33333333,53.33333333,54,54,54,54,54,54,53.66666667,53.66666667,53.33333333,53.33333333,53.66666667,53.66666667,53.66666667,54,54,54.33333333,54.33333333,54.33333333,54.33333333,54.66666667,54.33333333,54.33333333,54,54,53.66666667,53.66666667,53.66666667,53.33333333,54,54,53.66666667,53.33333333,53.66666667,53.66666667,53.66666667,54,54,53.33333333,53.33333333,52.66666667,53,53.33333333,53.66666667,53.66666667,53.33333333,53.33333333,53,53,53,52.33333333,52.33333333,52.33333333,52.33333333,52,52.33333333,52,52.33333333,52.33333333,52.33333333,52,52,52,52,51.66666667,52
