agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
297,0,8,4,10847,11180,431.05,452.00,20.95,1,1,1,10.00,2,15,3.10,
298,0,14,8,5037,10847,431.05,472.00,40.95,1,1,1,5.00,1,10,4.09,
299,0,16,12,11827,11151,431.05,462.00,30.95,1,1,1,30.00,1,10,2.43,
300,0,10,40,5929,1296,431.05,510.00,78.95,1,1,1,15.00,1,15,3.44,
301,0,18,1,1286,5577,431.17,438.00,6.83,1,1,1,30.00,1,5,0.90,
302,0,39,30,1404,1360,431.25,452.00,20.75,1,1,1,30.00,1,5,1.11,
303,0,31,8,1314,10847,431.33,512.00,80.67,1,1,1,15.00,1,15,4.24,
304,0,24,1,1325,5577,431.35,560.00,128.65,1,1,1,20.00,1,5,4.00,
305,0,4,19,11180,1352,431.37,436.00,4.63,1,1,1,60.00,2,15,0.90,
306,0,16,11,11827,5119,431.45,482.10,50.65,1,1,1,10.00,1,10,3.79,
307,0,20,7,1356,11281,431.45,438.00,6.55,1,1,1,10.00,1,15,0.96,
308,0,20,1,1356,5577,431.45,486.00,54.55,1,1,1,30.00,2,5,4.80,
309,0,18,9,1286,5356,431.45,658.00,226.55,1,1,1,10.00,1,10,6.00,
310,0,22,5,3689,11282,431.45,450.10,18.65,1,1,1,10.00,1,5,2.52,
311,0,39,1,1404,5577,431.45,548.00,116.55,1,1,1,20.00,1,10,5.50,
312,0,28,3,1359,11159,431.45,464.00,32.55,1,1,1,5.00,1,5,2.37,
313,0,22,1,3689,5577,431.49,556.10,124.61,1,1,1,20.00,1,5,5.37,
314,0,12,1,11151,5577,431.63,480.00,48.37,1,1,1,10.00,1,5,2.95,
315,0,39,2,1404,11123,431.78,516.00,84.22,1,1,1,5.00,1,10,4.57,
316,0,20,6,1356,5238,431.89,442.00,10.11,1,1,1,30.00,1,10,1.65,
317,0,16,10,11827,5929,431.89,516.00,84.11,1,1,1,1.00,1,15,4.68,
318,0,6,19,5238,1352,431.89,438.00,6.11,1,1,1,10.00,1,5,1.29,
319,0,24,28,1325,1359,431.89,450.00,18.11,1,1,1,15.00,2,5,1.26,
320,0,37,1,1349,5577,431.92,460.10,28.18,1,1,1,20.00,1,5,3.67,
321,0,26,8,1323,10847,432.12,454.00,21.88,1,1,1,10.00,1,5,2.11,
322,0,8,1,10847,5577,432.12,584.00,151.88,1,1,1,10.00,1,10,5.63,
323,0,18,28,1286,1359,432.12,482.00,49.88,1,1,1,30.00,1,10,5.34,
324,0,4,21,11180,6253,432.12,452.00,19.88,1,1,1,20.00,1,0,2.92,
325,0,26,1,1323,5577,432.15,458.00,25.85,1,1,1,30.00,1,15,2.99,
326,0,41,1,5578,5577,432.19,436.00,3.81,1,1,1,10.00,1,10,0.62,
327,0,28,4,1359,11180,432.21,474.10,41.89,1,1,1,10.00,1,10,2.86,
328,0,35,3,1290,11159,432.23,456.00,23.77,1,1,1,20.00,1,5,2.62,
329,0,14,1,5037,5577,432.23,464.00,31.77,1,1,1,20.00,2,10,2.29,
330,0,35,4,1290,11180,432.23,464.00,31.77,1,1,1,20.00,1,15,3.68,
331,0,35,1,1290,5577,432.31,442.10,9.79,1,1,1,30.00,1,5,1.36,
332,0,16,9,11827,5356,432.35,518.00,85.65,1,1,1,10.00,1,15,4.85,
333,0,12,13,11151,5034,432.35,442.00,9.65,1,1,1,20.00,1,10,0.94,
334,0,6,21,5238,6253,432.35,448.00,15.65,1,1,1,20.00,1,5,2.51,
335,0,14,40,5037,1296,432.35,444.00,11.65,1,1,1,10.00,1,5,1.11,
336,0,20,5,1356,11282,432.35,442.00,9.65,1,1,1,5.00,1,5,1.28,
337,0,18,7,1286,11281,432.35,468.00,35.65,1,1,1,10.00,1,10,5.92,
338,0,2,19,11123,1352,432.43,458.00,25.57,1,1,1,10.00,1,5,3.37,
339,0,35,28,1290,1359,432.48,472.00,39.52,1,1,1,30.00,1,10,3.86,
340,0,26,2,1323,11123,432.48,450.00,17.52,1,1,1,10.00,1,5,2.06,
341,0,39,21,1404,6253,432.60,444.00,11.40,1,1,1,30.00,1,5,1.44,
342,0,10,28,5929,1359,432.60,442.00,9.40,1,1,1,30.00,2,5,0.86,
343,0,33,8,1351,10847,432.60,452.00,19.40,1,1,1,10.00,1,5,2.70,
344,0,28,21,1359,6253,432.73,444.00,11.27,1,1,1,5.00,1,5,1.56,
345,0,10,1,5929,5577,432.73,562.00,129.27,1,1,1,20.00,1,10,5.53,
346,0,4,1,11180,5577,432.73,468.00,35.27,1,1,1,15.00,2,10,4.01,
347,0,16,1,11827,5577,432.75,444.00,11.25,1,1,1,5.00,1,5,0.90,
348,0,24,1,1325,5577,432.77,574.00,141.23,1,1,1,5.00,1,10,4.00,
349,0,33,3,1351,11159,432.78,446.00,13.22,1,1,1,5.00,1,5,1.87,
350,0,4,8,11180,10847,432.79,454.00,21.21,1,1,1,20.00,2,5,3.10,
351,0,18,6,1286,5238,432.86,466.00,33.14,1,1,1,10.00,1,10,5.62,
352,0,2,1,11123,5577,432.92,440.00,7.08,1,1,1,30.00,1,5,1.45,
353,0,22,3,3689,11159,432.99,512.00,79.01,1,1,1,40.00,1,5,2.93,
354,0,6,1,5238,5577,433.07,472.00,38.93,1,1,1,10.00,1,5,5.09,
355,0,31,1,1318,5577,433.08,452.00,18.92,1,1,1,30.00,1,0,2.72,
356,0,39,1,1404,5577,433.09,568.00,134.91,1,1,1,20.00,1,10,5.50,
357,0,33,1,1351,5577,433.13,472.00,38.88,1,1,1,5.00,1,5,4.30,
358,0,31,28,1318,1359,433.13,464.00,30.88,1,1,1,15.00,1,15,2.57,
359,0,24,4,1325,11180,433.13,474.00,40.88,1,1,1,20.00,2,15,3.15,
360,0,14,2,5037,11123,433.13,456.00,22.88,1,1,1,15.00,1,15,2.82,
361,0,8,28,10847,1359,433.26,446.00,12.74,1,1,1,10.00,1,5,0.96,
362,0,16,3,11827,11159,433.26,464.00,30.74,1,1,1,10.00,1,10,2.95,
363,0,33,40,1351,1296,433.40,470.00,36.60,1,1,1,30.00,1,5,4.58,
364,0,14,28,5037,1359,433.40,462.00,28.60,1,1,1,10.00,1,5,3.15,
365,0,12,11,11151,5119,433.40,454.00,20.60,1,1,1,30.00,1,0,1.75,
366,0,22,1,3689,5577,433.40,574.00,140.60,1,1,1,10.00,2,5,5.37,
367,0,16,7,11827,11281,433.40,478.10,44.70,1,1,1,20.00,1,15,5.40,
368,0,18,1,1286,5577,433.40,440.00,6.60,1,1,1,1.00,2,15,0.90,
369,0,16,40,11827,1296,433.40,458.00,24.60,1,1,1,20.00,1,10,1.94,
370,0,10,13,5929,5034,433.40,510.00,76.60,1,1,1,10.00,1,5,3.21,
371,0,18,5,1286,11282,433.40,466.00,32.60,1,1,1,1.00,1,10,5.25,
372,0,28,1,1359,5577,433.40,504.00,70.60,1,1,1,15.00,1,15,4.81,
373,0,12,4,11151,11180,433.40,484.00,50.60,1,1,1,30.00,1,0,4.46,
374,0,14,1,5037,5577,433.46,466.00,32.54,1,1,1,30.00,1,5,2.29,
375,0,41,1,5578,5577,433.55,438.00,4.45,1,1,1,20.00,2,5,0.62,
376,0,12,1,11151,5577,433.57,484.00,50.43,1,1,1,40.00,1,15,2.95,
377,0,31,8,8002,10847,433.60,476.00,42.40,1,1,1,10.00,1,5,3.38,
378,0,37,1,1353,5577,433.62,460.00,26.38,1,1,1,30.00,2,5,3.18,
379,0,4,19,11180,1352,433.65,440.00,6.35,1,1,1,10.00,1,10,0.90,
380,0,2,4,11123,11180,433.70,458.00,24.30,1,1,1,20.00,1,10,3.08,
381,0,24,2,1325,11123,433.70,476.00,42.30,1,1,1,60.00,1,10,3.35,
382,0,16,30,11827,1360,433.70,492.00,58.30,1,1,1,30.00,1,5,3.99,
383,0,37,2,1353,11123,433.70,452.00,18.30,1,1,1,5.00,1,5,2.25,
384,0,20,1,1357,5577,433.75,498.00,64.25,1,1,1,30.00,2,5,5.36,
385,0,14,8,5037,10847,433.82,474.00,40.18,1,1,1,30.00,2,5,4.09,
386,0,28,8,1359,10847,433.85,444.00,10.15,1,1,1,15.00,1,5,0.96,
387,0,26,1,1323,5577,433.88,462.00,28.12,1,1,1,1.00,1,15,2.99,
388,0,33,2,1351,11123,433.90,458.00,24.10,1,1,1,10.00,1,5,3.37,
389,0,16,6,11827,5238,434.00,474.00,40.00,1,1,1,1.00,1,15,5.09,
390,0,10,12,5929,11151,434.00,512.00,78.00,1,1,1,10.00,2,15,2.66,
391,0,12,10,11151,5929,434.00,458.00,24.00,1,1,1,1.00,1,5,2.78,
392,0,12,30,11151,1360,434.00,460.00,26.00,1,1,1,10.00,2,15,1.95,
393,0,24,1,1325,5577,434.19,586.00,151.81,1,1,1,20.00,2,10,4.00,
394,0,6,4,5238,11180,434.32,442.00,7.68,1,1,1,5.00,1,15,1.69,
395,0,20,8,1357,10847,434.32,442.00,7.68,1,1,1,5.00,1,10,1.13,
396,0,4,30,11180,1360,434.32,578.00,143.68,1,1,1,15.00,1,5,2.94,
397,0,35,1,1290,5577,434.36,444.10,9.74,1,1,1,5.00,1,5,1.36,
398,0,10,2,5929,11123,434.43,528.00,93.57,1,1,1,10.00,1,5,4.60,
399,0,16,4,11827,11180,434.48,480.00,45.52,1,1,1,20.00,1,5,4.01,
400,0,8,1,10847,5577,434.54,616.00,181.46,1,1,1,60.00,1,15,5.63,
401,0,33,3,1351,11159,434.61,446.00,11.39,1,1,1,10.00,1,5,1.87,
402,0,8,13,10847,5034,434.65,558.00,123.35,1,1,1,15.00,1,15,3.31,
403,0,31,3,1314,11159,434.65,448.00,13.35,1,1,1,10.00,1,5,1.78,
404,0,16,5,11827,11282,434.65,478.00,43.35,1,1,1,1.00,1,5,4.72,
405,0,37,4,1349,11180,434.65,440.00,5.35,1,1,1,15.00,1,10,0.80,
406,0,28,4,1359,11180,434.65,482.00,47.35,1,1,1,1.00,2,15,2.86,
407,0,18,4,1286,11180,434.65,464.00,29.35,1,1,1,5.00,1,5,4.54,
408,0,10,11,5929,5119,434.65,502.10,67.45,1,1,1,30.00,1,5,1.69,
409,0,12,9,11151,5356,434.65,462.00,27.35,1,1,1,10.00,2,10,2.95,
410,0,14,1,5037,5577,434.68,466.00,31.32,1,1,1,15.00,1,5,2.29,
411,0,39,1,1404,5577,434.73,580.00,145.27,1,1,1,30.00,1,10,5.50,
412,0,10,40,5929,1296,434.74,536.00,101.26,1,1,1,20.00,1,15,3.44,
413,0,10,1,5929,5577,434.85,590.00,155.15,1,1,1,10.00,1,5,5.53,
414,0,41,1,5578,5577,434.90,438.00,3.10,1,1,1,15.00,1,5,0.62,
415,0,31,40,1314,1296,435.00,452.00,17.00,1,1,1,10.00,1,5,2.00,
416,0,37,3,1349,11159,435.00,442.00,7.00,1,1,1,30.00,2,5,1.23,
417,0,12,19,11151,1352,435.00,466.00,31.00,1,1,1,10.00,2,5,3.57,
418,0,39,30,1404,1360,435.00,464.00,29.00,1,1,1,30.00,1,5,1.11,
419,0,31,19,1314,1352,435.00,456.00,21.00,1,1,1,20.00,1,5,3.14,
420,0,18,28,1286,1359,435.14,486.00,50.86,1,1,1,15.00,1,10,5.34,
421,0,4,21,11180,6253,435.14,454.00,18.86,1,1,1,10.00,1,10,2.92,
422,0,12,8,11151,10847,435.18,462.00,26.82,1,1,1,20.00,1,5,2.88,
423,0,35,2,1290,11123,435.18,444.00,8.82,1,1,1,10.00,1,5,1.52,
424,0,35,6,1290,5238,435.18,466.00,30.82,1,1,1,30.00,1,15,4.76,
425,0,28,12,1359,11151,435.18,454.00,18.82,1,1,1,30.00,1,5,1.94,
426,0,31,10,1316,5929,435.18,510.00,74.82,1,1,1,20.00,1,15,3.65,
427,0,31,1,1316,5577,435.26,448.00,12.74,1,1,1,30.00,1,5,2.18,
428,0,16,1,11827,5577,435.30,454.00,18.70,1,1,1,10.00,1,5,0.90,
429,0,33,1,1351,5577,435.31,474.00,38.69,1,1,1,30.00,2,10,4.30,
430,0,22,1,3689,5577,435.32,590.00,154.68,1,1,1,1.00,1,5,5.37,
431,0,37,1,1349,5577,435.32,464.00,28.68,1,1,1,15.00,1,5,3.67,
432,0,8,12,10847,11151,435.37,548.00,112.63,1,1,1,10.00,1,15,2.76,
433,0,14,19,5037,1352,435.37,486.00,50.63,1,1,1,1.00,1,5,5.28,
434,0,31,2,1316,11123,435.37,444.00,8.63,1,1,1,20.00,2,5,1.25,
435,0,6,3,5238,11159,435.37,452.00,16.63,1,1,1,30.00,1,5,2.65,
436,0,14,13,5037,5034,435.37,450.00,14.63,1,1,1,60.00,1,15,1.50,
437,0,12,1,11151,5577,435.51,496.00,60.49,1,1,1,30.00,1,10,2.95,
438,0,39,5,1404,11282,435.51,458.00,22.49,1,1,1,10.00,1,5,2.89,
439,0,28,11,1359,5119,435.56,452.10,16.54,1,1,1,10.00,1,5,0.97,
440,0,35,5,1290,11282,435.56,468.00,32.44,1,1,1,10.00,1,5,4.39,
441,0,33,7,1351,11281,435.56,446.00,10.44,1,1,1,10.00,1,5,1.60,
442,0,26,13,1323,5034,435.56,456.00,20.44,1,1,1,15.00,1,5,2.82,
443,0,31,9,1318,5356,435.56,474.00,38.44,1,1,1,10.00,1,10,3.23,
444,0,18,40,1286,1296,435.56,460.00,24.44,1,1,1,5.00,1,15,2.49,
445,0,24,1,1325,5577,435.61,588.00,152.39,1,1,1,30.00,1,15,4.00,
446,0,20,2,1356,11123,435.62,472.00,36.38,1,1,1,1.00,1,5,3.87,
447,0,18,2,1286,11123,435.62,446.00,10.38,1,1,1,10.00,1,15,1.98,
448,0,26,1,1323,5577,435.62,462.00,26.38,1,1,1,10.00,2,15,2.99,
449,0,18,1,1286,5577,435.64,442.00,6.36,1,1,1,15.00,2,5,0.90,
450,0,6,1,5238,5577,435.68,482.00,46.32,1,1,1,30.00,1,5,5.09,
451,0,16,2,11827,11123,435.75,454.00,18.25,1,1,1,30.00,2,5,1.98,
452,0,10,21,5929,6253,435.75,450.00,14.25,1,1,1,5.00,1,5,1.47,
453,0,10,19,5929,1352,435.75,456.00,20.25,1,1,1,5.00,1,5,2.31,
454,0,28,2,1359,11123,435.75,482.00,46.25,1,1,1,1.00,1,5,3.88,
455,0,37,21,1353,6253,435.75,458.00,22.25,1,1,1,10.00,1,5,3.05,
456,0,31,8,1318,10847,435.86,474.00,38.14,1,1,1,30.00,1,5,3.16,
457,0,14,1,5037,5577,435.90,470.00,34.10,1,1,1,10.00,1,5,2.29,
458,0,4,1,11180,5577,435.91,474.10,38.19,1,1,1,10.00,1,5,4.01,
459,0,4,19,11180,1352,435.92,442.00,6.08,1,1,1,20.00,1,5,0.90,
460,0,14,12,5037,11151,435.95,452.00,16.05,1,1,1,10.00,2,10,1.60,
461,0,33,6,1351,5238,435.95,442.00,6.05,1,1,1,5.00,1,10,1.29,
462,0,24,8,1325,10847,435.95,462.00,26.05,1,1,1,15.00,1,5,1.93,
463,0,28,10,1359,5929,435.95,444.00,8.05,1,1,1,15.00,1,5,0.86,
464,0,26,12,1323,11151,435.95,460.00,24.05,1,1,1,15.00,1,5,2.92,
465,0,4,8,11180,10847,435.99,458.00,22.01,1,1,1,30.00,1,5,3.10,
466,0,20,1,1357,5577,436.04,502.00,65.96,1,1,1,5.00,1,10,5.36,
467,0,28,1,1359,5577,436.09,514.00,77.91,1,1,1,10.00,1,15,4.81,
468,0,8,11,10847,5119,436.15,540.10,103.95,1,1,1,15.00,2,10,1.79,
469,0,10,4,5929,11180,436.15,466.00,29.85,1,1,1,10.00,1,5,2.56,
470,0,8,21,10847,6253,436.15,442.00,5.85,1,1,1,5.00,1,10,0.86,
471,0,6,13,5238,5034,436.15,482.00,45.85,1,1,1,30.00,1,10,5.44,
472,0,31,4,8002,11180,436.15,450.00,13.85,1,1,1,1.00,2,10,1.99,
473,0,10,9,5929,5356,436.15,448.00,11.85,1,1,1,30.00,1,15,0.93,
474,0,2,1,11123,5577,436.15,444.00,7.85,1,1,1,30.00,2,5,1.45,
475,0,12,7,11151,11281,436.15,470.00,33.85,1,1,1,20.00,2,10,4.16,
476,0,18,8,1286,10847,436.15,698.00,261.85,1,1,1,10.00,2,15,5.93,
477,0,41,1,5578,5577,436.26,440.00,3.74,1,1,1,1.00,1,0,0.62,
478,0,16,21,11827,6253,436.29,480.00,43.71,1,1,1,30.00,1,5,5.11,
479,0,33,5,1351,11282,436.36,442.00,5.64,1,1,1,60.00,2,15,0.92,
480,0,14,4,5037,11180,436.36,492.00,55.64,1,1,1,10.00,2,10,4.98,
481,0,33,4,1351,11180,436.36,442.00,5.64,1,1,1,15.00,1,15,0.90,
482,0,26,11,1323,5119,436.36,456.10,19.74,1,1,1,10.00,1,10,1.51,
483,0,24,13,1325,5034,436.36,466.00,29.64,1,1,1,20.00,1,0,1.99,
484,0,22,8,3689,10847,436.36,442.00,5.64,1,1,1,30.00,1,10,0.46,
485,0,31,7,8116,11281,436.36,466.00,29.64,1,1,1,15.00,2,10,4.03,
486,0,28,9,1359,5356,436.36,446.00,9.64,1,1,1,10.00,1,5,1.03,
487,0,39,1,1404,5577,436.36,594.00,157.64,1,1,1,15.00,1,5,5.50,
488,0,35,1,1290,5577,436.42,448.00,11.58,1,1,1,1.00,2,10,1.36,
489,0,33,3,1351,11159,436.43,450.00,13.57,1,1,1,5.00,1,15,1.87,
490,0,8,40,10847,1296,436.43,584.00,147.57,1,1,1,10.00,1,5,3.54,
491,0,37,2,1353,11123,436.43,454.00,17.57,1,1,1,40.00,1,5,2.25,
492,0,22,30,3689,1360,436.43,468.00,31.57,1,1,1,5.00,1,15,0.98,
493,0,14,3,5037,11159,436.43,480.00,43.57,1,1,1,20.00,1,10,3.93,
494,0,2,19,11123,1352,436.58,460.00,23.42,1,1,1,10.00,2,15,3.37,
495,0,14,11,5037,5119,436.58,470.10,33.52,1,1,1,10.00,1,5,2.96,
496,0,16,3,11827,11159,436.58,470.00,33.42,1,1,1,5.00,2,15,2.95,
497,0,18,21,1286,6253,436.58,478.00,41.42,1,1,1,30.00,1,15,6.26,
498,0,14,8,5037,10847,436.58,478.00,41.42,1,1,1,20.00,1,5,4.09,
499,0,31,6,8116,5238,436.80,460.00,23.20,1,1,1,5.00,1,5,3.73,
500,0,26,10,1323,5929,436.80,454.00,17.20,1,1,1,30.00,1,10,2.01,
501,0,24,12,1325,11151,436.80,456.00,19.20,1,1,1,20.00,1,5,1.44,
502,0,26,4,1323,11180,436.80,452.00,15.20,1,1,1,20.00,1,5,2.16,
503,0,8,1,10847,5577,436.96,644.00,207.04,1,1,1,10.00,1,10,5.63,
504,0,10,1,5929,5577,436.97,610.00,173.03,1,1,1,15.00,1,10,5.53,
505,0,37,1,1349,5577,437.03,468.00,30.97,1,1,1,10.00,1,5,3.67,
506,0,6,12,5238,11151,437.03,484.00,46.97,1,1,1,1.00,1,5,5.54,
507,0,8,19,10847,1352,437.03,452.00,14.97,1,1,1,30.00,2,10,2.21,
508,0,12,6,11151,5238,437.03,488.00,50.97,1,1,1,1.00,2,5,5.54,
509,0,24,1,1325,5577,437.03,610.00,172.97,1,1,1,10.00,1,10,4.00,
510,0,8,10,10847,5929,437.03,448.00,10.97,1,1,1,10.00,1,5,0.86,
511,0,28,4,1359,11180,437.09,490.00,52.91,1,1,1,10.00,1,10,2.86,
512,0,14,1,5037,5577,437.13,476.00,38.87,1,1,1,10.00,1,5,2.29,
513,0,28,3,1359,11159,437.18,474.00,36.82,1,1,1,20.00,1,0,2.37,
514,0,22,1,3689,5577,437.23,600.00,162.77,1,1,1,10.00,1,10,5.37,
515,0,14,10,5037,5929,437.26,476.00,38.74,1,1,1,5.00,1,10,3.99,
516,0,10,8,5929,10847,437.26,450.00,12.74,1,1,1,30.00,1,10,0.86,
517,0,26,19,1323,1352,437.26,450.00,12.74,1,1,1,5.00,1,10,1.83,
518,0,28,7,1359,11281,437.26,458.00,20.74,1,1,1,20.00,1,10,2.70,
519,0,31,5,1314,11282,437.26,460.00,22.74,1,1,1,10.00,1,15,3.55,
520,0,22,13,3689,5034,437.26,540.00,102.74,1,1,1,5.00,2,5,3.04,
521,0,24,11,1325,5119,437.26,444.10,6.84,1,1,1,10.00,1,5,0.63,
522,0,26,9,1323,5356,437.26,458.00,20.74,1,1,1,30.00,1,5,2.18,
523,0,12,40,11151,1296,437.26,450.00,12.74,1,1,1,5.00,2,10,1.17,
524,0,26,1,1323,5577,437.36,464.10,26.74,1,1,1,20.00,1,0,2.99,
525,0,31,1,1316,5577,437.44,454.00,16.56,1,1,1,10.00,1,10,2.18,
526,0,12,1,11151,5577,437.45,514.00,76.55,1,1,1,10.00,1,0,2.95,
527,0,24,19,1325,1352,437.50,470.00,32.50,1,1,1,5.00,1,5,2.89,
528,0,33,1,1351,5577,437.50,482.00,44.50,1,1,1,20.00,1,5,4.30,
529,0,22,28,3689,1359,437.50,448.00,10.50,1,1,1,30.00,1,5,0.69,
530,0,26,3,1323,11159,437.50,446.00,8.50,1,1,1,10.00,1,15,1.10,
531,0,35,19,1290,1352,437.50,468.00,30.50,1,1,1,10.00,1,0,3.97,
532,0,41,1,5578,5577,437.61,442.00,4.39,1,1,1,30.00,1,15,0.62,
533,0,39,2,1404,11123,437.66,540.00,102.34,1,1,1,60.00,2,10,4.57,
534,0,20,3,1356,11159,437.75,460.00,22.25,1,1,1,10.00,1,5,2.36,
535,0,28,6,1359,5238,437.75,462.00,24.25,1,1,1,5.00,1,10,3.40,
536,0,18,3,1286,11159,437.75,460.00,22.25,1,1,1,5.00,2,5,3.48,
537,0,24,10,1325,5929,437.75,462.00,24.25,1,1,1,5.00,1,0,1.83,
538,0,22,12,3689,11151,437.75,532.00,94.25,1,1,1,15.00,1,15,2.49,
539,0,16,1,11827,5577,437.85,456.00,18.15,1,1,1,30.00,1,5,0.90,
540,0,12,4,11151,11180,437.87,494.00,56.13,1,1,1,30.00,1,5,4.46,
541,0,33,40,1351,1296,437.87,476.00,38.13,1,1,1,15.00,1,5,4.58,
542,0,18,1,1286,5577,437.87,444.00,6.13,1,1,1,30.00,1,5,0.90,
543,0,12,2,11151,11123,438.00,460.00,22.00,1,1,1,20.00,1,5,2.30,
544,0,4,13,11180,5034,438.00,476.00,38.00,1,1,1,20.00,1,15,4.36,
545,0,8,9,10847,5356,438.00,442.00,4.00,1,1,1,10.00,1,0,0.32,
546,0,12,5,11151,11282,438.00,494.00,56.00,1,1,1,15.00,1,5,5.17,
547,0,37,8,1349,10847,438.00,468.00,30.00,1,1,1,30.00,1,5,2.27,
548,0,6,11,5238,5119,438.00,480.10,42.10,1,1,1,10.00,1,10,4.51,
549,0,24,3,1325,11159,438.00,468.00,30.00,1,1,1,15.00,1,5,2.66,
550,0,2,40,11123,1296,438.00,454.00,16.00,1,1,1,10.00,2,10,2.13,
551,0,39,1,1404,5577,438.00,628.00,190.00,1,1,1,10.00,1,5,5.50,
552,0,10,7,5929,11281,438.00,460.00,22.00,1,1,1,30.00,1,5,2.60,
553,0,14,9,5037,5356,438.00,478.00,40.00,1,1,1,20.00,2,5,4.16,
554,0,31,8,1318,10847,438.13,494.00,55.87,1,1,1,30.00,1,5,3.16,
555,0,4,21,11180,6253,438.17,458.00,19.83,1,1,1,10.00,2,10,2.92,
556,0,18,28,1286,1359,438.17,488.00,49.83,1,1,1,1.00,2,5,5.34,
557,0,26,8,1323,10847,438.17,464.00,25.83,1,1,1,30.00,1,10,2.11,
558,0,4,19,11180,1352,438.19,444.00,5.81,1,1,1,10.00,1,5,0.90,
559,0,2,4,11123,11180,438.26,462.00,23.74,1,1,1,20.00,1,5,3.08,
560,0,16,8,11827,10847,438.26,1138.00,699.74,1,1,1,20.00,1,5,4.78,
561,0,24,9,1325,5356,438.26,464.00,25.74,1,1,1,30.00,1,5,1.99,
562,0,28,5,1359,11282,438.26,462.00,23.74,1,1,1,10.00,1,15,3.02,
563,0,22,11,3689,5119,438.26,528.10,89.84,1,1,1,20.00,2,15,1.52,
564,0,20,13,1357,5034,438.26,614.00,175.74,1,1,1,10.00,1,5,4.19,
565,0,33,3,1351,11159,438.26,452.00,13.74,1,1,1,30.00,1,5,1.87,
566,0,26,7,1323,11281,438.26,454.00,15.74,1,1,1,10.00,1,15,2.42,
567,0,6,1,5238,5577,438.30,490.00,51.70,1,1,1,10.00,1,10,5.09,
568,0,20,1,1357,5577,438.33,508.00,69.67,1,1,1,30.00,2,5,5.36,
569,0,14,1,5037,5577,438.35,476.10,37.75,1,1,1,15.00,1,10,2.29,
570,0,35,3,1290,11159,438.35,460.00,21.65,1,1,1,10.00,1,15,2.62,
571,0,35,4,1290,11180,438.35,472.00,33.65,1,1,1,10.00,1,5,3.68,
572,0,10,40,5929,1296,438.42,572.00,133.58,1,1,1,10.00,2,15,3.44,
573,0,24,1,1325,5577,438.45,620.00,181.55,1,1,1,10.00,2,5,4.00,
574,0,35,1,1290,5577,438.47,450.00,11.53,1,1,1,10.00,1,10,1.36,
575,0,33,2,1351,11123,438.53,464.00,25.47,1,1,1,1.00,1,5,3.37,
576,0,26,30,1323,1360,438.53,464.00,25.47,1,1,1,20.00,1,5,1.71,
577,0,12,21,11151,6253,438.53,472.00,33.47,1,1,1,15.00,1,5,3.48,
578,0,6,21,5238,6253,438.53,454.00,15.47,1,1,1,60.00,1,10,2.51,
579,0,35,28,1290,1359,438.71,478.00,39.29,1,1,1,20.00,1,5,3.86,
580,0,26,2,1323,11123,438.71,456.00,17.29,1,1,1,20.00,1,10,2.06,
581,0,37,1,1353,5577,438.73,468.00,29.27,1,1,1,20.00,1,15,3.18,
582,0,39,30,1404,1360,438.75,488.00,49.25,1,1,1,20.00,2,5,1.11,
583,0,28,1,1359,5577,438.77,516.10,77.33,1,1,1,5.00,1,5,4.81,
584,0,26,6,1323,5238,438.81,458.00,19.19,1,1,1,30.00,1,10,3.25,
585,0,20,12,1357,11151,438.81,604.00,165.19,1,1,1,20.00,1,5,3.63,
586,0,8,3,10847,11159,438.81,560.00,121.19,1,1,1,20.00,1,5,3.20,
587,0,22,10,3689,5929,438.81,446.00,7.19,1,1,1,20.00,2,0,0.60,
588,0,33,8,1351,10847,438.90,458.00,19.10,1,1,1,10.00,1,5,2.70,
589,0,41,1,5578,5577,438.97,442.00,3.03,1,1,1,10.00,1,10,0.62,
590,0,6,10,5238,5929,439.09,492.00,52.91,1,1,1,10.00,1,10,3.30,
591,0,26,1,1323,5577,439.09,468.10,29.01,1,1,1,1.00,1,10,2.99,
592,0,10,1,5929,5577,439.09,632.00,192.91,1,1,1,10.00,1,5,5.53,
593,0,28,21,1359,6253,439.09,450.00,10.91,1,1,1,30.00,2,5,1.56,
594,0,4,1,11180,5577,439.09,482.00,42.91,1,1,1,40.00,1,5,4.01,
595,0,10,6,5929,5238,439.09,466.10,27.01,1,1,1,15.00,1,10,3.30,
596,0,4,12,11180,11151,439.09,482.00,42.91,1,1,1,10.00,2,10,4.46,
597,0,4,40,11180,1296,439.09,480.00,40.91,1,1,1,5.00,1,10,4.29,
598,0,22,1,3689,5577,439.15,626.10,186.95,1,1,1,10.00,1,0,5.37,
599,0,37,2,1353,11123,439.17,456.00,16.83,1,1,1,10.00,1,10,2.25,
600,0,4,8,11180,10847,439.19,462.00,22.81,1,1,1,60.00,2,10,3.10,
601,0,10,2,5929,11123,439.24,574.00,134.76,1,1,1,20.00,1,5,4.60,
602,0,41,2,5578,11123,439.29,446.00,6.71,1,1,1,10.00,2,5,1.70,
603,0,14,8,5037,10847,439.34,478.00,38.66,1,1,1,20.00,1,10,4.09,
604,0,24,7,1325,11281,439.38,476.00,36.62,1,1,1,20.00,2,10,3.48,
