  Iteration,0,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,0,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,151, Error:, -63,29.439 %,Lane Flow Error /h=, -63.000,666.400,0.321,0.227
Iteration,0,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,0,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,141, Error:, -302,68.172 %,Lane Flow Error /h=, -302.000,666.400,0.665,0.212
Iteration,0,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,214, Error:, 65,43.624 %,Lane Flow Error /h=, 32.500,814.400,0.183,0.263
Iteration,0,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,203, Error:, -480,70.278 %,Lane Flow Error /h=, -240.000,814.400,0.839,0.249
Iteration,0,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,346, Error:, 247,249.495 %,Lane Flow Error /h=, 123.500,814.400,0.122,0.425
Iteration,0,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,80, Error:, -1391,94.562 %,Lane Flow Error /h=, -695.500,814.400,1.806,0.098
Iteration,0,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,576, Error:, -692,54.574 %,Lane Flow Error /h=, -230.667,854.400,1.484,0.674
Iteration,0,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,76, Error:, -219,74.237 %,Lane Flow Error /h=, -219.000,666.400,0.443,0.114
Iteration,0,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,139, Error:, -1088,88.672 %,Lane Flow Error /h=, -544.000,814.400,1.507,0.171
Iteration,0,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,85, Error:, -939,91.699 %,Lane Flow Error /h=, -469.500,814.400,1.257,0.104
Iteration,0,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,120, Error:, -194,61.783 %,Lane Flow Error /h=, -97.000,633.000,0.496,0.190
Iteration,0,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,324, Error:, -367,53.111 %,Lane Flow Error /h=, -183.500,814.400,0.848,0.398
Iteration,0,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,123, Error:, -139,53.053 %,Lane Flow Error /h=, -139.000,666.400,0.393,0.185
Iteration,0,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,284, Error:, -37,11.526 %,Lane Flow Error /h=, -37.000,666.400,0.482,0.426
Iteration,0,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,109, Error:, -1785,94.245 %,Lane Flow Error /h=, -892.500,892.000,2.123,0.122
Iteration,0,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,866, Error:, -362,29.479 %,Lane Flow Error /h=, -120.667,854.400,1.437,1.014
Iteration,0,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,340, Error:, -1706,83.382 %,Lane Flow Error /h=, -853.000,892.000,2.294,0.381
Iteration,0,,1,Principal arterial,Link 5118,->,11255,time 16:30->17:30,Observed and simulated link count,1851,197, Error:, -1654,89.357 %,Lane Flow Error /h=, -827.000,847.400,2.184,0.232
Iteration,0,,1,Minor arterial,Link 5175,->,5729,time 16:30->17:30,Observed and simulated link count,100,33, Error:, -67,67.000 %,Lane Flow Error /h=, -67.000,633.100,0.158,0.052
Iteration,0,,1,Principal arterial,Link 5208,->,5238,time 16:30->17:30,Observed and simulated link count,947,62, Error:, -885,93.453 %,Lane Flow Error /h=, -885.000,929.500,1.019,0.067
Iteration,0,,1,Major arterial,Link 5208,->,11282,time 16:30->17:30,Observed and simulated link count,710,39, Error:, -671,94.507 %,Lane Flow Error /h=, -671.000,857.300,0.828,0.045
Iteration,0,,1,Principal arterial,Link 5209,->,5211,time 16:30->17:30,Observed and simulated link count,869,402, Error:, -467,53.740 %,Lane Flow Error /h=, -233.500,892.000,0.974,0.451
Iteration,0,,1,Principal arterial,Link 5210,->,11172,time 16:30->17:30,Observed and simulated link count,911,364, Error:, -547,60.044 %,Lane Flow Error /h=, -273.500,892.000,1.021,0.408
Iteration,0,,1,Principal arterial,Link 5211,->,5209,time 16:30->17:30,Observed and simulated link count,1304,256, Error:, -1048,80.368 %,Lane Flow Error /h=, -524.000,892.000,1.462,0.287
Iteration,0,,1,Minor arterial,Link 5211,->,11180,time 16:30->17:30,Observed and simulated link count,100,7, Error:, -93,93.000 %,Lane Flow Error /h=, -93.000,666.400,0.150,0.011
Iteration,0,,1,Major arterial,Link 5214,->,11261,time 16:30->17:30,Observed and simulated link count,1676,136, Error:, -1540,91.885 %,Lane Flow Error /h=, -770.000,814.400,2.058,0.167
Iteration,0,,1,Minor arterial,Link 5214,->,11281,time 16:30->17:30,Observed and simulated link count,665,53, Error:, -612,92.030 %,Lane Flow Error /h=, -612.000,666.400,0.998,0.080
Iteration,0,,1,Major arterial,Link 5216,->,5868,time 16:30->17:30,Observed and simulated link count,1513,221, Error:, -1292,85.393 %,Lane Flow Error /h=, -646.000,773.600,1.956,0.286
Iteration,0,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,11, Error:, -95,89.623 %,Lane Flow Error /h=, -47.500,633.000,0.167,0.017
Iteration,0,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,130, Error:, -388,74.903 %,Lane Flow Error /h=, -388.000,666.400,0.777,0.195
Iteration,0,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,68, Error:, -709,91.248 %,Lane Flow Error /h=, -709.000,666.400,1.166,0.102
Iteration,0,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,0,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,625, Error:, -1277,67.140 %,Lane Flow Error /h=, -425.667,854.400,2.226,0.732
Iteration,0,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,102, Error:, -1426,93.325 %,Lane Flow Error /h=, -713.000,814.400,1.876,0.125
Iteration,0,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,479, Error:, -854,64.066 %,Lane Flow Error /h=, -284.667,854.400,1.560,0.561
Iteration,0,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,111, Error:, -1599,93.509 %,Lane Flow Error /h=, -799.500,814.400,2.100,0.136
Iteration,0,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,143, Error:, -249,63.520 %,Lane Flow Error /h=, -249.000,666.400,0.588,0.215
Iteration,0,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,422, Error:, -253,37.481 %,Lane Flow Error /h=, -126.500,814.400,0.829,0.518
Iteration,0,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,0,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,0,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,654, Error:, -1020,60.932 %,Lane Flow Error /h=, -510.000,892.000,1.877,0.733
Iteration,0,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,13, Error:, -53,80.303 %,Lane Flow Error /h=, -53.000,633.100,0.104,0.021
Iteration,0,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,86, Error:, -526,85.948 %,Lane Flow Error /h=, -526.000,666.400,0.918,0.129
Iteration,0,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,145, Error:, -1225,89.416 %,Lane Flow Error /h=, -612.500,814.400,1.682,0.178
Iteration,0,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,303, Error:, -706,69.970 %,Lane Flow Error /h=, -353.000,773.600,1.304,0.392
Iteration,0,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,336, Error:, 266,380.000 %,Lane Flow Error /h=, 266.000,666.400,0.105,0.504
Iteration,0,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,86, Error:, -432,83.398 %,Lane Flow Error /h=, -432.000,666.400,0.777,0.129
Iteration,0,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,44, Error:, -26,37.143 %,Lane Flow Error /h=, -26.000,633.100,0.111,0.069
Iteration,0,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,145, Error:, 39,36.792 %,Lane Flow Error /h=, 39.000,633.100,0.167,0.229
Iteration,0,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,486, Error:, 380,358.491 %,Lane Flow Error /h=, 380.000,666.400,0.159,0.729
Iteration,0,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,0,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,297, Error:, -906,75.312 %,Lane Flow Error /h=, -453.000,814.400,1.477,0.365
Iteration,0,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,281, Error:, -537,65.648 %,Lane Flow Error /h=, -268.500,814.400,1.004,0.345
Iteration,0,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,251, Error:, -591,70.190 %,Lane Flow Error /h=, -295.500,814.400,1.034,0.308
Iteration,0,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,95, Error:, -1301,93.195 %,Lane Flow Error /h=, -650.500,814.400,1.714,0.117
Iteration,0,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,225, Error:, -463,67.297 %,Lane Flow Error /h=, -231.500,814.400,0.845,0.276
Iteration,0,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,0,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,863, Error:, -979,53.149 %,Lane Flow Error /h=, -326.333,854.400,2.156,1.010
Iteration,0,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,447, Error:, -1102,71.143 %,Lane Flow Error /h=, -551.000,892.000,1.737,0.501
Iteration,0,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,298, Error:, -1068,78.184 %,Lane Flow Error /h=, -534.000,892.000,1.531,0.334
Iteration,0,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,60, Error:, -717,92.278 %,Lane Flow Error /h=, -717.000,666.400,1.166,0.090
Iteration,0,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,0,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,63, Error:, -3,4.545 %,Lane Flow Error /h=, -3.000,666.400,0.099,0.095
Iteration,0,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,43, Error:, -57,57.000 %,Lane Flow Error /h=, -57.000,666.400,0.150,0.065
Iteration,0,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,49, Error:, -17,25.758 %,Lane Flow Error /h=, -17.000,633.100,0.104,0.077
Iteration,0,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,491, Error:, -1023,67.569 %,Lane Flow Error /h=, -511.500,847.400,1.787,0.579
Iteration,0,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,13, Error:, -87,87.000 %,Lane Flow Error /h=, -87.000,633.100,0.158,0.021
Iteration,0,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,181, Error:, -936,83.796 %,Lane Flow Error /h=, -468.000,814.400,1.372,0.222
Iteration,0,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,0,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,0,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,0,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,579, Error:, 479,479.000 %,Lane Flow Error /h=, 479.000,600.000,0.167,0.965
Iteration,0,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,415, Error:, 349,528.788 %,Lane Flow Error /h=, 349.000,600.000,0.110,0.692
Iteration,0,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,485, Error:, 379,357.547 %,Lane Flow Error /h=, 189.500,600.000,0.177,0.808
Iteration,0,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,334, Error:, 264,377.143 %,Lane Flow Error /h=, 132.000,600.000,0.117,0.557
Iteration,0,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,787, Error:, -1503,65.633 %,Lane Flow Error /h=, -751.500,847.400,2.702,0.929
Iteration,0,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,347, Error:, -1526,81.474 %,Lane Flow Error /h=, -763.000,847.400,2.210,0.409
Iteration,1,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,1,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,155, Error:, -59,27.570 %,Lane Flow Error /h=, -59.000,666.400,0.321,0.233
Iteration,1,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,1,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,236, Error:, -207,46.727 %,Lane Flow Error /h=, -207.000,666.400,0.665,0.354
Iteration,1,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,257, Error:, 108,72.483 %,Lane Flow Error /h=, 54.000,814.400,0.183,0.316
Iteration,1,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,243, Error:, -440,64.422 %,Lane Flow Error /h=, -220.000,814.400,0.839,0.298
Iteration,1,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,378, Error:, 279,281.818 %,Lane Flow Error /h=, 139.500,814.400,0.122,0.464
Iteration,1,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,87, Error:, -1384,94.086 %,Lane Flow Error /h=, -692.000,814.400,1.806,0.107
Iteration,1,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,567, Error:, -701,55.284 %,Lane Flow Error /h=, -233.667,854.400,1.484,0.664
Iteration,1,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,181, Error:, -114,38.644 %,Lane Flow Error /h=, -114.000,666.400,0.443,0.272
Iteration,1,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,141, Error:, -1086,88.509 %,Lane Flow Error /h=, -543.000,814.400,1.507,0.173
Iteration,1,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,81, Error:, -943,92.090 %,Lane Flow Error /h=, -471.500,814.400,1.257,0.099
Iteration,1,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,127, Error:, -187,59.554 %,Lane Flow Error /h=, -93.500,633.000,0.496,0.201
Iteration,1,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,342, Error:, -349,50.507 %,Lane Flow Error /h=, -174.500,814.400,0.848,0.420
Iteration,1,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,281, Error:, 19,7.252 %,Lane Flow Error /h=, 19.000,666.400,0.393,0.422
